BSC,CELL,THRAV,THRVP,THRDV,RULES_APPLIED,MaxTi,MaxCong,MaxTch,VAMOS,ENM,DATA_OF
CBEB5,CB5M50L,5,5,14,Default,0.22,0.0,21.93,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M52L,50,50,100,Cong: >0-2,0.58,0.6,5.93,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M61A,5,5,15,Default,0.49,0.0,21.01,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M61B,3,3,10,Default,0.6,0.0,36.93,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M61C,4,4,11,Default,0.18,0.0,29.01,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M78A,4,4,11,Default,0.55,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M78B,4,4,11,Default,0.42,0.0,29.09,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5R18B,5,5,15,Default,0.31,0.0,21.35,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5R18C,3,3,10,Default,0.37,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5S38A,5,5,14,Default,0.2,0.0,21.58,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6919C,2,2,10,Default,0.61,0.0,50.72,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6A1EA,4,4,11,Default,0.76,0.0,28.22,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6A1EB,4,4,11,Default,0.62,0.0,28.73,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6A1EC,4,4,11,Default,0.76,0.0,28.0,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6A31A,2,2,10,Default,0.32,0.0,59.06,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6A31B,4,4,11,Default,0.22,0.0,29.03,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6A31C,4,4,11,Default,0.3,0.0,28.08,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6A32A,3,3,10,Default,0.4,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6H80B,2,2,10,Default,0.87,0.0,58.86,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6H80C,40,40,80,Ti: 1.3-1.5,1.42,0.0,20.43,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGSKD36B,3,3,10,Default,0.42,0.0,36.31,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGSKD36C,4,4,11,Default,0.69,0.0,28.87,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGSKD38A,2,2,10,Default,0.55,0.0,60.19,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGSKD38B,3,3,10,Default,0.45,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4196A,4,4,11,Default,0.36,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4196B,5,5,15,Default,0.34,0.0,21.05,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4196C,4,4,11,Default,0.53,0.0,28.93,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4197A,3,3,10,Default,0.37,0.0,44.73,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4197B,3,3,10,Default,0.62,0.0,44.8,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4197C,3,3,10,Default,0.57,0.0,36.87,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4WK1A,5,5,14,Default,0.32,0.0,21.49,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4WK1B,4,4,11,Default,0.25,0.0,29.09,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4WK1C,4,4,11,Default,0.39,0.0,29.02,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ18A,4,4,11,Default,0.38,0.0,28.73,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ18B,4,4,11,Default,0.42,0.0,29.01,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ18C,4,4,11,Default,0.43,0.0,28.11,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ20A,2,2,10,Default,0.66,0.0,60.09,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ20B,10,10,20,Ti: 1-1.1,1.06,0.0,36.02,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ20C,10,10,20,Ti: 1-1.1,1.04,0.0,51.81,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ24A,3,3,10,Default,0.46,0.0,36.44,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5218C,5,5,15,Default,0.43,0.0,21.16,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5290A,5,5,14,Default,0.24,0.0,21.54,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5290B,5,5,14,Default,0.17,0.0,21.64,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5290C,4,4,11,Default,0.48,0.0,29.14,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5291A,5,5,14,Default,0.3,0.0,21.64,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B34B,8,8,23,Default,0.65,0.0,13.11,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B34C,4,4,11,Default,0.42,0.0,29.01,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B41A,5,5,15,Default,0.59,0.0,21.0,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B41B,4,4,11,Default,0.57,0.0,28.86,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B41C,4,4,11,Default,0.95,0.0,28.87,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5S38B,5,5,14,Default,0.43,0.0,21.46,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5S38C,2,2,10,Default,0.43,0.0,51.87,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5S52A,3,3,10,Default,0.39,0.0,36.02,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5S52B,5,5,15,Default,0.28,0.0,20.53,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5S52C,5,5,14,Default,0.35,0.0,21.48,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5T31L,8,8,22,Default,0.15,0.0,13.93,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6039C,3,3,10,Default,0.3,0.0,37.01,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6059A,2,2,10,Default,0.95,0.0,58.56,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6059B,2,2,10,Default,0.3,0.0,53.0,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6059C,3,3,10,Default,0.68,0.0,43.93,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGHTZA9A,3,3,10,Default,0.29,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGHTZA9B,4,4,11,Default,0.3,0.0,29.03,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGHTZA9C,5,5,15,Default,0.3,0.0,21.01,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGHTZB4A,4,4,11,Default,0.25,0.0,29.03,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGHTZB4B,2,2,10,Default,0.6,0.0,52.59,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGHTZB4C,2,2,10,Default,0.75,0.0,57.06,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGHTZB5A,2,2,10,Default,0.48,0.0,52.25,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGHTZB5B,2,2,10,Default,0.71,0.0,59.86,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6XV7A,5,5,15,Default,0.43,0.0,21.18,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6XV7B,4,4,11,Default,0.31,0.0,29.2,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4234A,4,4,11,Default,0.14,0.0,29.38,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4234B,4,4,11,Default,0.41,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4B89C,4,4,11,Default,0.42,0.0,28.93,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4D43A,3,3,10,Default,0.25,0.0,45.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4D43B,4,4,11,Default,0.27,0.0,29.24,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4D43C,5,5,14,Default,0.29,0.0,21.45,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4D50A,4,4,11,Default,0.36,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4D50B,10,10,20,Ti: 1-1.1,1.05,0.0,36.14,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4D50C,4,4,11,Default,0.54,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4D51A,4,4,11,Default,0.54,0.0,27.38,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ24B,2,2,10,Default,0.3,0.0,60.53,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGRZN05A,3,3,10,Default,0.61,0.0,35.99,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGRZN05B,3,3,10,Default,0.57,0.0,36.3,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGRZN05C,3,3,10,Default,0.37,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGRZN09A,3,3,10,Default,0.32,0.0,45.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGRZN09B,2,2,10,Default,0.39,0.0,59.41,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGRZN09C,5,5,15,Default,0.51,0.0,21.03,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGRZN15A,4,4,11,Default,0.71,0.0,28.54,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGRZN15B,2,2,10,Default,0.72,0.0,60.16,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5169B,4,4,11,Default,0.41,0.0,29.13,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B42A,3,3,10,Default,0.59,0.0,36.54,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B42B,3,3,10,Default,0.93,0.0,35.94,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B42C,4,4,11,Default,0.46,0.0,29.03,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M42A,3,3,10,Default,0.36,0.0,36.02,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M42B,8,8,22,Default,0.16,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M42C,4,4,11,Default,0.19,0.0,29.33,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M45A,8,8,24,Default,0.37,0.0,12.68,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M45B,4,4,11,Default,0.36,0.0,28.11,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M45C,5,5,15,Default,0.34,0.0,21.39,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M46A,25,25,50,Ti: 1.1-1.3,1.11,0.0,36.12,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6070A,5,5,15,Default,0.61,0.0,21.24,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6070B,4,4,11,Default,0.37,0.0,29.06,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6070C,50,50,100,Ti: 1.5-100,1.53,0.0,28.1,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6086A,3,3,10,Default,0.53,0.0,43.17,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6888A,3,3,10,Default,0.46,0.0,36.72,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6888B,3,3,10,Default,0.73,0.0,42.99,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6888C,3,3,10,Default,0.7,0.0,36.14,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6903A,5,5,15,Default,0.55,0.0,21.0,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6903B,3,3,10,Default,0.37,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6903C,3,3,10,Default,0.33,0.0,37.01,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6XV7C,5,5,15,Default,0.44,0.0,21.07,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6YD0A,5,5,15,Default,0.34,0.0,21.22,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6YD0B,3,3,10,Default,0.66,0.0,36.95,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6YD0C,4,4,11,Default,0.44,0.0,28.0,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6YE1A,8,8,24,Default,0.42,0.0,13.01,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6YE1B,4,4,11,Default,0.43,0.0,29.06,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGSKD24C,2,2,10,Default,0.49,0.0,52.11,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGSKD27A,4,4,11,Default,0.4,0.0,29.03,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGSKD27B,3,3,10,Default,0.67,0.0,44.26,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGSKD27C,3,3,10,Default,0.37,0.0,44.93,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4WE7B,5,5,15,Default,0.33,0.0,21.18,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4WE7C,5,5,15,Default,0.46,0.0,21.04,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4WE8A,4,4,11,Default,0.34,0.0,29.09,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4WE8B,3,3,10,Default,0.2,0.0,37.14,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4WE8C,5,5,15,Default,0.51,0.0,21.08,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4WI4A,8,8,24,Default,0.51,0.0,13.03,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4WI4B,5,5,15,Default,0.46,0.0,21.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4WI4C,5,5,15,Default,0.3,0.0,21.2,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ12B,4,4,11,Default,0.41,0.0,28.93,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ12C,5,5,15,Default,0.23,0.0,21.39,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5169C,5,5,15,Default,0.31,0.0,21.36,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5171A,4,4,11,Default,0.32,0.0,29.04,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5171B,5,5,15,Default,0.27,0.0,21.29,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5171C,3,3,10,Default,0.28,0.0,37.01,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5174A,5,5,14,Default,0.3,0.0,21.79,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5174B,5,5,15,Default,0.53,0.0,21.2,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5174C,5,5,15,Default,0.39,0.0,21.0,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5176A,5,5,14,Default,0.32,0.0,21.47,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B10C,3,3,10,Default,0.55,0.0,36.56,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B18A,5,5,15,Default,0.34,0.0,21.21,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M46B,4,4,11,Default,0.65,0.0,29.04,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M46C,4,4,11,Default,0.44,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5PA6A,5,5,15,Default,0.46,0.0,20.17,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5PA6B,5,5,15,Default,0.39,0.0,21.35,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5PA6C,5,5,14,Default,0.32,0.0,21.46,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5Q96L,8,8,22,Default,0.3,0.0,14.0,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5R17A,4,4,11,Default,0.41,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5R17B,3,3,10,Default,0.46,0.0,43.73,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5R17C,3,3,10,Default,0.67,0.0,43.44,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5R18A,3,3,10,Default,0.35,0.0,43.52,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6919A,3,3,10,Default,0.41,0.0,44.79,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6919B,3,3,10,Default,0.46,0.0,36.64,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6H56A,4,4,11,Default,0.44,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6H56B,3,3,10,Default,0.33,0.0,37.02,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6H56C,3,3,10,Default,0.3,0.0,36.88,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6H59A,3,3,10,Default,0.46,0.0,44.92,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6H59B,3,3,10,Default,0.45,0.0,36.72,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6H59C,3,3,10,Default,0.46,0.0,36.0,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6H76L,3,3,10,Default,0.67,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6H80A,8,8,23,Default,0.88,0.0,13.13,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGSKD30A,2,2,10,Default,0.43,0.0,52.86,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGSKD30B,4,4,11,Default,0.53,0.0,29.01,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGSKD30C,4,4,11,Default,0.3,0.0,29.04,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGSKD30G,5,5,15,Default,0.69,0.0,21.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4126B,3,3,10,Default,0.41,0.0,36.64,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4126C,3,3,10,Default,0.58,0.0,36.87,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4192A,5,5,15,Default,0.25,0.0,21.14,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4192B,3,3,10,Default,0.42,0.0,44.49,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4192C,5,5,15,Default,0.25,0.0,21.35,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4194A,3,3,10,Default,0.5,0.0,36.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ13A,3,3,10,Default,0.44,0.0,35.86,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ13B,3,3,10,Default,0.33,0.0,44.86,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ13C,4,4,11,Default,0.48,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ15A,3,3,10,Default,0.5,0.0,44.77,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ15B,5,5,15,Default,0.37,0.0,21.16,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZ15C,5,5,15,Default,0.33,0.0,20.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZH0B,3,3,10,Default,0.36,0.0,49.79,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZH0C,3,3,10,Default,0.37,0.0,37.03,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZH2A,4,4,11,Default,0.48,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZH2B,4,4,11,Default,0.31,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B18B,4,4,11,Default,0.42,0.0,28.87,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B18C,3,3,10,Default,0.47,0.0,35.64,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B26A,4,4,11,Default,0.57,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B26B,3,3,10,Default,0.64,0.0,43.6,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B26C,3,3,10,Default,0.58,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5B34A,5,5,15,Default,0.48,0.0,21.15,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M07A,5,5,14,Default,0.2,0.0,21.91,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M07B,4,4,11,Default,0.33,0.0,29.14,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M07C,4,4,11,Default,0.22,0.0,29.26,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M08A,5,5,15,Default,0.22,0.0,21.32,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6017A,2,2,10,Default,0.44,0.0,52.41,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6017B,3,3,10,Default,0.59,0.0,36.73,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6017C,2,2,10,Default,0.5,0.0,52.57,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6022A,3,3,10,Default,0.66,0.0,44.4,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6022B,40,40,80,Ti: 1.3-1.5,1.46,0.0,27.31,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6022C,3,3,10,Default,0.69,0.0,43.0,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6039A,4,4,11,Default,0.25,0.0,29.53,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6039B,3,3,10,Default,0.76,0.0,36.27,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6855A,3,3,10,Default,0.32,0.0,36.97,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6855B,3,3,10,Default,0.25,0.0,37.02,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG84C,5,5,15,Default,0.44,0.0,20.3,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG85A,3,3,10,Default,0.83,0.0,36.09,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG85B,5,5,15,Default,0.42,0.0,21.17,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG85C,4,4,11,Default,0.37,0.0,29.11,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG86A,4,4,11,Default,0.42,0.0,29.02,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG86B,3,3,10,Default,0.5,0.0,43.47,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG86C,4,4,11,Default,0.42,0.0,29.06,PLANNED,NA,2025-12-10 14:54:56
CBEB3,CGCDG92A,2,2,10,Default,0.65,0.0,58.8,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6S23A,5,5,14,Default,0.33,0.0,21.45,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6S23B,8,8,22,Default,0.17,0.0,13.87,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4194B,2,2,10,Default,0.7,0.0,52.43,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4194C,4,4,11,Default,0.43,0.0,29.01,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4B50A,4,4,11,Default,0.31,0.0,28.04,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4B50B,4,4,11,Default,0.32,0.0,29.02,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4B50C,5,5,15,Default,0.3,0.0,21.24,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4B82A,2,2,10,Default,0.44,0.0,58.93,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4B82B,4,4,11,Default,0.47,0.0,28.93,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4B82C,4,4,11,Default,0.4,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4B89A,3,3,10,Default,0.23,0.0,43.73,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CB4B89B,4,4,11,Default,0.35,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZH2C,4,4,11,Default,0.19,0.0,29.17,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZH6A,4,4,11,Default,0.28,0.0,29.98,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZH6B,4,4,11,Default,0.16,0.0,29.91,PLANNED,NA,2025-12-10 14:54:56
CBEB4,CGHTZH6C,4,4,11,Default,0.18,0.0,29.96,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5129B,5,5,14,Default,0.3,0.0,21.52,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5129C,4,4,11,Default,0.22,0.0,29.36,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5141A,3,3,10,Default,0.53,0.0,44.67,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5141B,8,8,22,Default,0.31,0.0,13.66,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5141C,4,4,11,Default,0.37,0.0,29.07,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5167A,4,4,11,Default,0.38,0.0,29.04,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M08B,5,5,15,Default,0.49,0.0,20.03,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M08C,4,4,11,Default,0.33,0.0,29.13,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M21A,4,4,11,Default,0.4,0.0,29.1,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M21B,4,4,11,Default,0.43,0.0,29.04,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5M21C,8,8,23,Default,0.43,0.0,13.47,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5O81A,4,4,11,Default,0.52,0.0,29.07,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5O81B,4,4,11,Default,0.28,0.0,29.17,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5O81C,4,4,11,Default,0.56,0.0,29.03,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5O82A,5,5,15,Default,0.39,0.0,21.31,PLANNED,NA,2025-12-10 14:54:56
CBEB5,CB5O82B,5,5,14,Default,0.31,0.0,21.46,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6855C,3,3,10,Default,0.36,0.0,37.0,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6871A,3,3,10,Default,0.36,0.0,36.56,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6871B,4,4,11,Default,0.37,0.0,29.0,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6871C,4,4,11,Default,0.24,0.0,29.02,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6874A,3,3,10,Default,0.16,0.0,37.24,PLANNED,NA,2025-12-10 14:54:56
CBEB6,CB6874B,3,3,10,Default,0.33,0.0,36.94,PLANNED,NA,2025-12-10 14:54:56
