LINK_ID,LINK_CODE,COST_CODE,VENDOR,CONTRACT,LINK_TYPE,BUCKET,LINK_CAPACITY,UNIT_COST_PER_MBPS_MONTHLY,PO_STATUS,SITECODE,OLD_SITECODE,SITE_NAME,PHASE,ORIGIN,HO_SITECODE,HO_SITE_NAME,REGION,INTERNAL_REMARKS,CEP_EXECUTION_DATE,POP_STATUS,LOCK_IN_CEP_POP_REMARKS,EXPIRE_DATE,TERMINATION_DATE,TERMINATION_STATUS,CLUSTER_NAME_CEP,PAT_DATE,PAT_STATUS,LAST_INVOICE,LOCK_IN_STATUS,FIBER_MASTER_PLAN,EFFECTIVE_START_TIME,EFFECTIVE_END_TIME,IS_CURRENT,USER
100071,FHL02004,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1250,209.57,Yes,GPKLG33,GPKLG09,Phuldi_Bazar,Phase#4C,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,1/1/1970,NA, , ,1/1/1970,, ,12/21/2016,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100072,FHL02005,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,2250,209.57,Yes,GPKLK51,GP1726,Chandra_Palli Biddut,Photonic New lease,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,1/1/1970,NA, , ,1/1/1970,, ,1/29/2018,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100073,FHL02006,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1290,209.57,Yes,GPKPS36,GPKPS01,Kapasia,Phase#4C,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,1/1/1970,NA, ,7/25/2023,1/1/1970,,Gazipur,8/19/2018,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100074,FHL02007,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1280,209.57,Yes,GPKPS29,,Taragonj_Reloc,2200 NodeB,Robi,NSSDR06,Shaheprotab,Dhaka North, ,1/1/1970,NA, , ,1/1/1970,, ,5/4/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100075,FHL02008,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1750,209.57,Yes,GPSDR26,,Gazipura_Relocation,Photonic New lease,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,1/1/1970,NA, , ,1/1/1970,, ,1/14/2018,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100076,FHL02009,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,810,209.57,Yes,GPSDR33,,Millgate__Tongi,Photonic New lease,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,1/1/1970,NA, , ,1/1/1970,, ,1/9/2018,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100077,FHL02010,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,880,209.57,Yes,GPSDR56,,Kumun Bazar 32m Land,Photonic New lease,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,1/1/1970,NA, ,10/1/2024,1/1/1970,, ,1/10/2018,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100078,FHL02012,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1360,209.57,Yes,GPSDR93,,Morkun2,Photonic New lease,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,1/1/1970,NA, , ,1/1/1970,, ,1/9/2018,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100079,FHL02013,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,600,209.57,Yes,GPSDR5C,GPSDRK0,Sultana Razia Road_Reloc,Photonic New lease,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,1/1/1970,NA, , ,1/1/1970,, ,4/2/2018,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100080,FHL02014,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1360,209.57,Yes,GPSDRK4,GP8595,Harinal Bazar,Photonic New lease,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,1/1/1970,NA, ,11/1/2024,1/1/1970,, ,1/11/2018,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100081,FHL02016,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1925,209.57,Yes,HGBNC05,,Markuli_32m Land,2200 NodeB,Robi,SYBLG04,Kurua BKB 75m,Sylhet South, ,1/1/1970,NA, ,10/1/2024,1/1/1970,, ,6/4/2017,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100082,FHL02019,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,700,209.57,Yes,JHHRK01,,Kulbaria_land__Horinakunda_55m,2200 NodeB,Robi,JHSDR06,Hat Gopalpur land 55m,Kushtia, ,1/1/1970,NA, , ,1/1/1970,, ,3/30/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100083,FHL02020,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1500,209.57,Yes,JHKLG05,,Khorar Bazar_32m Land,2200 NodeB,Robi,JHSDR06,Hat Gopalpur land 55m,Kushtia, ,1/1/1970,NA, , ,1/1/1970,, ,3/30/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100084,FHL02028,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1000,209.57,Yes,JSCGH03,,Porapara_Bazar,2200 NodeB,Robi,KHSDR04,Shilpa Bank,Khulna, ,1/1/1970,NA, , ,1/1/1970,, ,3/7/2017,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100085,FHL02029,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1400,209.57,Yes,JSKSB05,,Sagordari 32m land,2200 NodeB,Robi,KHPKG01,Kapilmuni_land_55m,Khulna, ,1/1/1970,NA, , ,1/1/1970,, ,3/8/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100086,FHL02032,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,400,209.57,Yes,JSSDR47,JS5132,Shah Abdul Karim Road,Photonic New lease,Robi,KHSDR04,Shilpa Bank,Khulna, ,1/1/1970,NA, , ,1/1/1970,, ,1/10/2018,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100087,FHL02034,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,250,209.57,Yes,JSSDRB1,JSSDR52,Shongkorpur_Reloc,Photonic New lease,Robi,KHSDR04,Shilpa Bank,Khulna, ,1/1/1970,NA, ,12/15/2022,1/1/1970,, ,1/10/2018,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100088,FHL02037,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1600,209.57,Yes,JYKLI05,,Kalai 55m Land,2200 NodeB,Robi,BOSJP03,Majhira,Bogra, ,1/1/1970,NA, ,10/1/2024,1/1/1970,, ,5/24/2017,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100089,FHL02039,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,800,209.57,Yes,KHDMR06,,Shahpur_42mLand,2200 NodeB,Robi,KHSDR04,Shilpa Bank,Khulna, ,1/1/1970,NA, , ,1/1/1970,, ,3/8/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100090,FHL02045,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,3000,209.57,Yes,KSKTD02,KSMTM01,Manik_khali_55m,2200 NodeB,Robi,MYGFG03,Kandipara bazar land,Sylhet South, ,1/1/1970,NA, ,6/24/2023,1/1/1970,, ,5/31/2017,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100091,FHL02053,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1400,209.57,Yes,MAMDP01,,Mohammadpur_land_55m,2200 NodeB,Robi,JHSDR06,Hat Gopalpur land 55m,Kushtia, ,1/1/1970,NA, ,10/1/2024,1/1/1970,, ,5/31/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100092,FHL02054,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1680,209.57,Yes,MASDR07,,Dhonpara Bazar_32m Land,Phase#4C,Robi,KHSDR04,Shilpa Bank,Kushtia, ,1/1/1970,NA, , ,1/1/1970,, ,1/31/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100093,FHL02059,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1800,209.57,Yes,MYISG02,,Ishwarganj_55m,2200 NodeB,Robi,GPSDRO5,Dhaka3,Mymensingh, ,1/1/1970,NA, ,12/11/2023,1/1/1970,, ,5/22/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100094,FHL02060,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1400,209.57,Yes,MYNND02,,Musulli_55m,2200 NodeB,Robi,NKMDN01,Madan,Mymensingh, ,1/1/1970,NA, ,12/11/2023,1/1/1970,, ,5/29/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100095,FHL02065,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1600,209.57,Yes,NAATR04,,Nawduli_55mLand,2200 NodeB,Robi,BOSJP03,Majhira,Rajshahi, ,1/1/1970,NA, , ,1/1/1970,, ,5/25/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100096,FHL02066,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,2890,209.57,Yes,NGRPG50,NG2107,Barabo_Tarabo,Photonic New lease,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,1/1/1970,NA, ,11/1/2024,1/1/1970,, ,1/22/2018,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100097,FHL02077,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,600,209.57,Yes,NOHTA09,,Ali Bazar,Photonic New lease,Robi,CMSDR01,Alekharchar,Noakhali, ,1/1/1970,NA, ,9/1/2024,1/1/1970,, ,11/12/2018,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100098,FHL02078,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,730,209.57,Yes,NOSNB37,NOSNB06,SENBAGH_RASTA_Reloc_Airtel,Photonic New lease,Robi,CMSDR01,Alekharchar,Noakhali, ,1/1/1970,NA, ,9/1/2024,1/1/1970,, ,1/16/2018,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100099,FHL02081,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,285,209.57,Yes,NOSNM36,NOSNM24,NANDIAPARA_Reloc_Airtel,Photonic New lease,Robi,FNSDR01,Lemua,Noakhali, ,1/1/1970,NA, ,9/1/2024,1/1/1970,, ,11/1/2018,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100100,FHL02082,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1300,209.57,Yes,NRSDR06,NRSDR24,Tularampur_32mLand,2200 NodeB,Robi,KHSDR04,Shilpa Bank,Khulna, ,1/1/1970,NA, ,10/1/2024,1/1/1970,, ,3/30/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100101,FHL02083,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1740,209.57,Yes,NRSDR70,NRSDR10,Ramchandrapur Hat_32m Land_Airtel_Reloc,2200 NodeB,Robi,MAMDP01,Mohammadpur land 55m,Khulna, ,1/1/1970,NA, ,10/1/2024,1/1/1970,, ,3/30/2017,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100102,FHL02085,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,2000,209.57,Yes,NSRPR04,,Char Shubodhi 42m,2200 NodeB,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,1/1/1970,NA, , ,1/1/1970,, ,5/30/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100103,FHL02087,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,900,209.57,Yes,NSSBP06,,Kundarpara 42m land,Phase#4C,Robi,GPSDR34,Pubail land 75m,Dhaka North, ,1/1/1970,NA, , ,1/1/1970,, ,12/22/2016,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100104,FHL02094,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1950,209.57,Yes,NWGMS02,,Gomostapur land 42m,Phase#4C,Robi,BOSJP02,Bogra Backbone 75m,Rajshahi, ,1/1/1970,NA, , ,1/1/1970,, ,4/13/2017,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100105,FHL02095,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1070,209.57,Yes,PBATG02,,Laxmipur 42m Land,2200 NodeB,Robi,JHSDR06,Hat Gopalpur land 55m,Bogra, ,1/1/1970,NA, , ,1/1/1970,, ,4/2/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100106,FHL02096,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,2600,209.57,Yes,PBSTH05,PBSTH17,Bongram,2200 NodeB,Robi,JHSDR06,Hat Gopalpur land 55m,Bogra, ,1/1/1970,NA, ,10/1/2024,1/1/1970,, ,4/2/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100107,FHL02097,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,550,209.57,Yes,RMKPT02,,Kaptai Notun Bazar,Photonic New lease,Robi,CGCDG41,Bahaddarhat,Chittagong North, ,1/1/1970,NA, ,9/30/2023,1/1/1970,, ,7/25/2018,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100108,FHL02098,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,2605,209.57,Yes,RMSDR06,,Rangamati BDR Road / Rangamati Parjatan,Photonic New lease,Robi,CGCDG41,Bahaddarhat,Chittagong North, ,1/1/1970,NA, ,11/1/2024,1/1/1970,, ,7/23/2018,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100109,FHL02104,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,220,209.57,Yes,RPSDR60,RP7622,Tati Para Uttar _Robertsonganj,Photonic New lease,Robi,RPPGN02,Pirganj backbone 75m,Rangpur, ,1/1/1970,NA, ,12/15/2022,1/1/1970,, ,12/12/2017,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100110,FHL02108,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,750,209.57,Yes,RSBLA02,,Kajla,Photonic New lease,Robi,BOSJP02,Bogra Backbone 75m,Rajshahi, ,1/1/1970,NA, , ,1/1/1970,, ,12/20/2017,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100111,FHL02109,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,750,209.57,Yes,RSBLA06,,Shiroil,Photonic New lease,Robi,BOSJP02,Bogra Backbone 75m,Rajshahi, ,1/1/1970,NA, , ,1/1/1970,, ,12/21/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100112,FHL02110,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,280,209.57,Yes,RSBLA24,RS7446,Hatemkhan Shabjibazar,Photonic New lease,Robi,NTSDR02,Uttara Ganobhaban land,Rajshahi, ,1/1/1970,NA, , ,1/1/1970,, ,12/30/2017,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100113,FHL02112,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1375,209.57,Yes,RSRJP13,RS7428,Horogram_Notunpara,Photonic New lease,Robi,NTSDR02,Uttara Ganobhaban land,Rajshahi, ,1/1/1970,NA, , ,1/1/1970,, ,12/30/2017,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100114,FHL02113,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,440,209.57,Yes,RSRJP18,RS7454,RS7454,Photonic New lease,Robi,NTSDR02,Uttara Ganobhaban land,Rajshahi, ,1/1/1970,NA, , ,1/1/1970,, ,12/30/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100115,FHL02114,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1900,209.57,Yes,RSTNR08,,Mohammadpur_55mLand,2200 NodeB,Robi,NTSDR02,Uttara Ganobhaban land,Rajshahi, ,1/1/1970,NA, , ,1/1/1970,, ,4/13/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100116,FHL02117,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1600,209.57,Yes,SKASN02,,Assasuni_land_55m,Phase#4C,Robi,KHSDR04,Shilpa Bank,Khulna, ,1/1/1970,NA, , ,1/1/1970,, ,2/1/2017,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100117,FHL02118,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1685,209.57,Yes,SNCTK04,,Sunamganj_Highway_land_55m,2200 NodeB,Robi,SYBLG04,Kurua BKB 75m,Sylhet North, ,1/1/1970,NA, , ,1/1/1970,, ,5/9/2017,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100118,FHL02119,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1900,209.57,Yes,SNJML02,,Jamalganj_Land_55m,2200 NodeB,Robi,SYBLG04,Kurua BKB 75m,Sylhet North, ,1/1/1970,NA, , ,1/1/1970,, ,5/8/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100119,FHL02122,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1800,209.57,Yes,SYGWN03,,Bagher_Saraker_bazar_land_55m,2200 NodeB,Robi,SYBLG04,Kurua BKB 75m,Sylhet North, ,1/1/1970,NA, , ,1/1/1970,, ,5/8/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100120,FHL02127,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,580,209.57,Yes,TNSDR56,TN2418,Gharinda_Tangail Sadar,Photonic New lease,Robi,GPSDR34,Pubail land 75m,Tangail, ,1/1/1970,NA, ,11/1/2024,1/1/1970,, ,3/15/2018,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100121,FHL04016,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,660,209.57,Yes,MDSDR29,,Ghotok chor_Kendua,AT/ BAU,Airtel,BSSDR79,Puranpara_Barisal,Faridpur, ,1/1/1970,NA, ,11/1/2024,1/1/1970,, ,12/22/2015,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100122,FHL04446,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,390,209.57,Yes,DPBRG09,,Mohanpur_Later hat,Orbit,Robi,RPPGN02,Pirganj backbone 75m,Dinajpur, ,1/1/1970,NA, ,12/15/2022,1/1/1970,, ,6/16/2019,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100123,FHL04447,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,760,209.57,Yes,CXTKN31,,Pankhali,Orbit,Robi,CGDMG29,Akhteruzzaman,Chittagong South, ,1/1/1970,NA, , ,1/1/1970,, ,6/17/2021,Completed,1-May,Locked,Spur,5/25/2025,1/1/1970,1,abc
100124,FHL04448,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,850,209.57,Yes,DPKHN02,,Khansama land 42m,Orbit,Robi,RPPGN02,Pirganj backbone 75m,Dinajpur, ,1/1/1970,NA, , ,1/1/1970,, ,6/16/2019,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100125,FHL04540,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1540,209.57,Yes,PTBFL04,,Kalishuri,Padma_Pinnacle_P1,Robi,BSSDR16,Barisal land 75m,Barisal, ,1/1/1970,NA, , ,1/1/1970,, ,2/20/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100126,FHL04552,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,700,209.57,Yes,CGPTG22,,CEPZ3,Padma_Pinnacle_P1,Robi,CGCDG41,Bahaddarhat,Chittagong Metro,1770.43  Pole rent deducted  ,1/1/1970,NA, ,9/1/2024,1/1/1970,, ,8/10/2020,Completed,1-May,Lock in expired,Ring,5/25/2025,1/1/1970,1,abc
100127,FHL04557,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1200,209.57,Yes,NGSDR10,,Adamji_Nagar,Padma_Pinnacle_P1,Robi,NGRPG01,Vulta,Dhaka South, ,1/1/1970,NA, , ,1/1/1970,, ,5/20/2020,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100128,FHL05356,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,970,209.57,Yes,KCMKC01,,Manikchari,BP2020 New Rollout_P3,Robi,CGCDG41,Bahaddarhat,Chittagong North, ,1/1/1970,NA, , ,1/1/1970,, ,12/20/2020,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100129,FHL05357,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,975,209.57,Yes,CXCKR31,,Dulhazara3,BP2020 New Rollout_P3,Robi,CGDMG29,Akhteruzzaman,Chittagong South, ,1/1/1970,NA, ,9/14/2024,1/1/1970,, ,12/20/2020,Completed,1-May,Lock in expired,Spur,5/25/2025,1/1/1970,1,abc
100130,FHL05375,FHL*Robi-LP-001358-3*BH*1,FHL,Robi-LP-001358-3,BH,1,1000,209.57,Yes,BOKHL03,,Jamgram_42mLand,2200 NodeB,Robi,BOSJP03,Majhira,Bogra, ,1/1/1970,NA, , ,1/1/1970,, ,5/16/2017,Completed,1-May,Lock in expired,NA,5/25/2025,1/1/1970,1,abc
100131,FHL08128,FHL*Robi-LP-001358-5*BH*1,FHL,Robi-LP-001358-5,BH,1,250,165,Yes,FNSNG38,,Nababpur,Wave-21_187,Robi,CMSDR01,Alekharchar,Noakhali, ,3/23/2025,Lock in,Send notice on June, ,1/1/1970,, ,10/26/2021,Completed,1-May,Locked,Ring,5/25/2025,1/1/1970,1,abc
100132,FHL08095,FHL*Robi-LP-001358-5*BH*1,FHL,Robi-LP-001358-5,BH,1,290,165,Yes,NOBGM12,,Alairpur,Wave-21_187,Robi,CMSDR01,Alekharchar,Noakhali, ,,, , ,1/1/1970,, ,10/23/2021,Completed,1-May,Locked,Ring,5/25/2025,1/1/1970,1,abc
100133,FHL08099,FHL*Robi-LP-001358-5*BH*1,FHL,Robi-LP-001358-5,BH,1,700,165,Yes,RMRTL01,,Shukbilash 25m Land,Wave-21_187,Robi,CGCDG41,Bahaddarhat,Chittagong North, ,,, , ,1/1/1970,, ,9/15/2021,Completed,1-May,Locked,Ring,5/25/2025,1/1/1970,1,abc
100135,FHL08113,FHL*Robi-LP-001358-5*BH*1,FHL,Robi-LP-001358-5,BH,1,500,165,Yes,KCMHC01,,Mohalchori,Wave-21_187,Robi,CGCDG41,Bahaddarhat,Chittagong North, ,,, , ,1/1/1970,, ,10/14/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
100136,FHL08116,FHL*Robi-LP-001358-5*BH*1,FHL,Robi-LP-001358-5,BH,1,695,165,Yes,BMNBG08,,Merkutabazar,Wave-21_187,Robi,GPSDRO5,Dhaka3,Sylhet South, ,,, , ,1/1/1970,, ,8/19/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
100137,FHL08117,FHL*Robi-LP-001358-5*BH*1,FHL,Robi-LP-001358-5,BH,1,700,165,Yes,BMSRL01,,Sarail,Wave-21_187,Robi,GPSDRO5,Dhaka3,Sylhet South, ,,, , ,1/1/1970,, ,10/30/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
100138,FHL08118,FHL*Robi-LP-001358-5*BH*1,FHL,Robi-LP-001358-5,BH,1,450,165,Yes,BMNBG02,,Bangura__BBaria,Wave-21_187,Robi,NGRPG01,Vulta,Sylhet South, ,,, , ,1/1/1970,, ,11/17/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
100139,FHL08119,FHL*Robi-LP-001358-5*BH*1,FHL,Robi-LP-001358-5,BH,1,475,165,Yes,BMASG04,,Arai_Shidha,Wave-21_187,Robi,GPSDRO5,Dhaka3,Sylhet South, ,,, , ,1/1/1970,, ,11/20/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
100141,FHL08160,FHL*Robi-LP-001358-5*BH*1,FHL,Robi-LP-001358-5,BH,1,800,165,Yes,LXRPR07,,Char_Kachia_42m_land,Wave-21_187,Robi,CMSDR01,Alekharchar,Chandpur, CEP Lock in,3/16/2025,Lock in,Send Notice on June, ,1/1/1970,, ,11/2/2021,Completed,1-May,Locked,Ring,5/25/2025,1/1/1970,1,abc
100142,FHL08164,FHL*Robi-LP-001358-5*BH*1,FHL,Robi-LP-001358-5,BH,1,400,165,Yes,NOMJD21,,Uttar_Wapda_42m_land,Wave-21_187,Robi,CMSDR01,Alekharchar,Noakhali, ,,, , ,1/1/1970,, ,10/21/2021,Completed,1-May,Locked,NA,5/25/2025,1/1/1970,1,abc
100143,FHL08165,FHL*Robi-LP-001358-5*BH*1,FHL,Robi-LP-001358-5,BH,1,650,165,Yes,NOSBC10,,Kanchan Bazar,Wave-21_187,Robi,CMSDR01,Alekharchar,Noakhali, ,3/20/2025,Lock in,Send Notice on July, ,1/1/1970,, ,10/12/2021,Completed,1-May,Locked,Ring,5/25/2025,1/1/1970,1,abc
100144,FHL08166,FHL*Robi-LP-001358-5*BH*1,FHL,Robi-LP-001358-5,BH,1,550,165,Yes,NOSNB39,,CHACHUA_Reloc_Airtel,Wave-21_187,Robi,CMSDR01,Alekharchar,Noakhali, ,,, , ,1/1/1970,, ,10/31/2021,Completed,1-May,Locked,Ring,5/25/2025,1/1/1970,1,abc
