BSC,CELL,THRAV_P,THRVP_P,THRDV_P,THRAV_C,THRVP_C,THRDV_C,RULES_APPLIED,MaxTi,MaxCong,MaxTch,DATA_OF,ENM,COMMAND,EXECUTION,LOG,EXECUTION_TIME
DBE42,D42069A,8,8,22,8,8,23,Default,0.33,0.0,14.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE42,D42AP6A,3,3,10,3,3,9,Default,0.57,0.0,36.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE42,D42AP6C,5,5,14,5,5,15,Default,0.23,0.0,21.55,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE42,D42AQGC,8,8,22,8,8,23,Default,0.31,0.0,13.7,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
CBEA5,LXSDRJ0A,4,4,11,11,11,21,Default,0.08,0.0,29.55,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05LF5B,8,8,22,8,8,23,Default,0.39,0.0,13.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05LF5C,3,3,10,7,7,14,Default,0.62,0.0,44.74,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05LF6A,5,5,14,5,5,15,Default,0.25,0.0,21.46,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05RU5B,8,8,22,8,8,23,Default,0.34,0.0,13.79,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04D03B,5,5,14,4,4,11,Default,0.2,0.0,21.84,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04D03C,8,8,23,5,5,15,Default,0.29,0.0,13.6,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04D04A,4,4,11,5,5,13,Default,0.29,0.0,28.29,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04GN9C,5,5,15,6,6,16,Default,0.23,0.0,20.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04MQ8A,8,8,22,8,8,23,Default,0.38,0.0,13.85,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04MQ8B,15,15,29,4,4,11,Ti: 1-1.1,1.03,0.0,21.08,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04MQ8C,3,3,10,3,3,9,Default,0.46,0.0,37.14,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04ST9B,5,5,14,6,6,16,Default,0.29,0.0,21.65,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05825C,5,5,15,6,6,16,Default,0.71,0.0,20.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05827A,5,5,15,6,6,16,Default,0.76,0.0,20.52,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05827C,3,3,10,9,9,18,Default,0.76,0.0,35.64,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05BZEC,25,25,50,6,6,16,Ti: 1.1-1.3,1.27,0.0,20.83,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05C11A,8,8,22,9,9,26,Default,0.12,0.0,13.75,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2OE4B,4,4,11,4,4,12,Default,0.16,0.0,29.74,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6A55A,2,2,10,3,3,7,Default,0.51,0.0,51.43,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6A55B,3,3,10,3,3,8,Default,0.45,0.0,43.54,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6A55C,3,3,10,3,3,7,Default,0.46,0.0,43.58,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6A57A,2,2,10,2,2,6,Default,0.44,0.0,51.02,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6A57B,3,3,10,3,3,9,Default,0.53,0.0,35.86,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6A57C,3,3,10,3,3,7,Default,0.43,0.0,43.72,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6XR2B,3,3,10,3,3,9,Default,0.3,0.0,36.09,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,CMBRC12A,2,2,10,2,2,6,Default,0.29,0.0,52.17,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,CMBRC12C,2,2,10,2,2,5,Default,0.35,0.0,59.95,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,CMBRR02A,2,2,10,2,2,5,Default,0.29,0.0,54.48,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1139A,2,2,10,2,2,6,Default,0.76,0.0,57.34,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1139B,3,3,10,3,3,7,Default,0.46,0.0,36.53,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1139C,4,4,11,3,3,9,Default,0.55,0.0,27.53,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1197A,2,2,10,2,2,5,Default,0.74,0.0,66.42,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1197B,3,3,10,3,3,7,Default,0.6,0.0,43.07,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1197C,3,3,10,2,2,6,Default,0.73,0.0,43.42,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1216A,15,15,29,5,5,15,Cong: >0-2,0.57,0.4,21.38,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1A3WC,5,5,15,4,4,11,Default,0.4,0.0,21.09,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1A4IA,5,5,15,4,4,11,Default,0.23,0.0,21.33,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1GC2B,8,8,22,5,5,15,Default,0.14,0.0,13.66,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1GC8A,8,8,22,8,8,24,Default,0.16,0.0,13.73,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1OD3C,8,8,22,6,6,16,Default,0.13,0.0,13.67,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1OD4A,5,5,14,5,5,15,Default,0.23,0.0,21.65,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1OD4C,5,5,14,5,5,15,Default,0.41,0.0,21.73,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1OD5A,5,5,14,5,5,15,Default,0.24,0.0,21.47,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1ZK3A,5,5,15,4,4,11,Default,0.32,0.0,20.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1ZK7A,5,5,15,4,4,11,Default,0.23,0.0,21.05,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1ZK7C,8,8,23,4,4,11,Default,0.32,0.0,13.14,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2889C,4,4,11,4,4,12,Default,0.39,0.0,27.87,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2898A,3,3,10,3,3,7,Default,0.36,0.0,43.48,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2F22A,3,3,10,3,3,9,Default,0.32,0.0,36.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC5,CC5XB5C,5,5,14,5,5,15,Default,0.18,0.0,21.64,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC5,CC5XB6A,5,5,15,6,6,16,Default,0.33,0.0,20.29,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC5,CC5XB6B,5,5,14,15,15,29,Default,0.34,0.0,21.73,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC5,CC5XB6C,4,4,11,11,11,21,Default,0.64,0.0,28.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC5,CC5XC6A,5,5,15,15,15,30,Default,0.34,0.0,20.17,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC5,CC5XC6C,5,5,15,15,15,30,Default,0.37,0.0,20.18,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC5,CC5YJ4C,5,5,14,8,8,22,Default,0.11,0.0,22.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC5,CC5YP8A,4,4,11,11,11,22,Default,0.27,0.0,28.04,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6G94C,3,3,10,9,9,17,Default,0.88,0.0,36.26,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6G95A,3,3,10,3,3,7,Default,0.47,0.0,44.06,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6G95B,2,2,10,2,2,6,Default,0.32,0.0,52.66,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6G95C,3,3,10,9,9,17,Default,0.54,0.0,36.86,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6G97A,2,2,10,2,2,6,Default,0.46,0.0,60.52,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6G97B,2,2,10,2,2,6,Default,0.38,0.0,52.94,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6G97C,3,3,10,3,3,7,Default,0.4,0.0,44.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6H61A,3,3,10,2,2,6,Default,0.31,0.0,44.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5ZV0A,25,25,50,4,4,11,Cong: 2-5,0.18,2.19,29.12,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5ZV0B,11,11,21,4,4,11,Cong: >0-2,0.13,0.78,29.5,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5NV9C,5,5,14,5,5,15,Default,0.13,0.0,21.7,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5O63B,4,4,11,5,5,15,Default,0.32,0.0,29.05,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5Z2YB,4,4,11,11,11,21,Default,0.13,0.0,29.2,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5R88C,3,3,10,3,3,9,Default,0.44,0.0,35.16,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5RB6C,8,8,22,8,8,23,Default,0.19,0.0,14.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5RB7A,4,4,11,4,4,12,Default,0.2,0.0,29.04,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6K83A,2,2,10,2,2,6,Default,0.3,0.0,51.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBE38,D38MW1B,5,5,15,6,6,16,Default,0.39,0.0,20.09,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE38,D38MW1C,5,5,15,6,6,16,Default,0.29,0.0,20.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE38,D38N10A,5,5,15,15,10,100,Default,0.29,0.0,21.03,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE38,D38WK8B,8,8,22,5,5,15,Default,0.22,0.0,13.77,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE38,D38WK9B,8,8,22,8,8,23,Default,0.4,0.0,13.84,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE38,D38WK9C,8,8,22,8,8,23,Default,0.4,0.0,13.93,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE38,D38X10A,8,8,23,8,8,24,Default,0.19,0.0,13.41,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE42,D42DJDB,8,8,22,8,8,24,Default,0.17,0.0,13.76,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE42,D42DLSB,5,5,15,15,15,29,Default,0.62,0.0,21.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE42,D42DM8A,5,5,15,6,6,16,Default,0.33,0.0,20.13,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE42,D42DM8B,8,8,22,8,8,23,Default,0.19,0.0,13.75,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE42,D42KT0C,5,5,15,6,6,16,Default,0.55,0.0,20.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
CBEA5,LXRGN76B,8,8,22,22,22,44,Default,0.07,0.0,14.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEA5,LXRGN76C,8,8,22,23,23,45,Default,0.09,0.0,13.7,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEA5,LXRGN77A,8,8,23,8,8,24,Default,0.19,0.0,13.06,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEA5,LXRGN77C,8,8,23,8,8,24,Default,0.32,0.0,13.25,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEA5,LXRGN78A,4,4,11,11,11,21,Default,0.07,0.0,29.6,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEA5,LXRGN78B,4,4,11,11,11,21,Default,0.09,0.0,29.23,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEA5,LXSDRD5B,8,8,22,8,8,23,Default,0.35,0.0,13.66,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEA5,LXSDRD5C,5,5,14,15,15,29,Default,0.24,0.0,21.5,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04895A,5,5,15,6,6,16,Default,0.55,0.0,20.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04895B,3,3,10,3,3,9,Default,0.52,0.0,35.72,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04895C,15,15,29,5,5,15,Cong: >0-2,0.54,0.18,21.02,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04963A,4,4,11,4,4,12,Default,0.23,0.0,28.02,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04963C,4,4,11,4,4,12,Default,0.36,0.0,27.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04GQ2A,8,8,22,5,5,14,Default,0.21,0.0,13.73,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04GT1A,8,8,22,5,5,15,Default,0.26,0.0,13.79,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04GT1B,4,4,11,3,3,9,Default,0.21,0.0,28.07,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04JF8A,50,50,100,3,3,9,"Ti: 1.5-100, Cong: 2-5 (Ti)",2.28,3.7,36.04,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04JF8B,40,40,80,2,2,6,Ti: 1.3-1.5,1.41,0.0,44.16,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04JF8C,50,50,100,3,3,8,"Ti: 1.5-100, Cong: 10+ (Cg)",2.47,23.26,41.78,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04JF9A,5,5,14,5,5,15,Default,0.39,0.0,21.58,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04YV3C,5,5,15,6,6,16,Default,0.25,0.0,20.0,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04YV6A,8,8,22,8,8,23,Default,0.25,0.0,13.75,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04YV6B,8,8,22,6,6,18,Default,0.19,0.0,13.95,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04YW2A,5,5,15,6,6,16,Default,0.2,0.0,20.08,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE04,D04YW2C,5,5,14,6,6,17,Default,0.14,0.0,21.55,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05C18B,8,8,23,8,8,24,Default,0.4,0.0,13.09,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05DGZC,9,9,25,25,25,50,Default,0.69,0.0,12.13,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05DHFB,8,8,23,8,8,24,Default,0.54,0.0,13.31,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05DHFC,8,8,23,8,8,24,Default,0.37,0.0,13.13,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
DBE05,D05DHGA,5,5,15,15,15,29,Default,0.46,0.0,21.08,2025-12-10 14:54:56,DHK,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6A5OA,3,3,10,7,7,14,Default,0.34,0.0,45.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6A5OB,3,3,10,7,7,14,Default,0.48,0.0,44.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6L55C,3,3,10,3,3,9,Default,0.49,0.0,36.96,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6L61A,3,3,10,3,3,7,Default,0.27,0.0,45.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6L61B,2,2,10,2,2,6,Default,0.47,0.0,52.47,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6L61C,4,4,11,11,11,21,Default,0.31,0.0,29.04,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6L62A,3,3,10,3,3,7,Default,0.38,0.0,44.43,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6L62B,3,3,10,3,3,9,Default,0.46,0.0,36.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6L62C,3,3,10,3,3,9,Default,0.4,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6L63A,3,3,10,3,3,9,Default,0.38,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,CMBRR02B,3,3,10,3,3,9,Default,0.32,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,CMBRR02C,2,2,10,2,2,5,Default,0.28,0.0,60.39,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,CMCND10C,3,3,10,3,3,8,Default,0.16,0.0,45.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,CMCND11A,3,3,10,3,3,9,Default,0.36,0.0,36.8,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,CMCND11B,3,3,10,3,3,9,Default,0.31,0.0,36.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,CMCND11C,3,3,10,3,3,7,Default,0.31,0.0,43.13,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,CMCND12B,3,3,10,3,3,7,Default,0.23,0.0,43.73,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,CMCND12C,3,3,10,3,3,7,Default,0.28,0.0,44.91,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,CMCND13A,3,3,10,3,3,7,Default,0.53,0.0,42.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1A4IB,5,5,14,4,4,11,Default,0.23,0.0,21.87,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1A4IC,5,5,15,4,4,11,Default,0.17,0.0,21.11,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1A4KB,5,5,15,4,4,11,Default,0.28,0.0,21.14,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1A4SA,5,5,14,4,4,11,Default,0.22,0.0,21.84,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1FV6C,5,5,15,4,4,11,Default,0.46,0.0,21.02,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1FW4A,5,5,14,5,5,15,Default,0.25,0.0,21.5,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1OD5C,4,4,11,3,3,9,Default,0.42,0.0,29.01,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1OD6A,5,5,15,4,4,11,Default,0.42,0.0,21.11,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA1,DA1VT9C,8,8,23,5,5,15,Default,0.36,0.0,13.39,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2898C,3,3,10,3,3,7,Default,0.24,0.0,44.04,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2899A,3,3,10,3,3,9,Default,0.35,0.0,36.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2899B,3,3,10,3,3,7,Default,0.36,0.0,43.97,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2E11C,3,3,10,3,3,7,Default,0.2,0.0,44.29,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2E19B,5,5,15,6,6,16,Default,0.28,0.0,20.27,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2NR5C,8,8,22,8,8,23,Default,0.12,0.0,13.73,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2NR6A,5,5,14,5,5,15,Default,0.14,0.0,21.58,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2NR6B,5,5,14,5,5,15,Default,0.1,0.0,21.87,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2NR6C,5,5,14,5,5,15,Default,0.16,0.0,21.64,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2NR7A,5,5,14,16,16,31,Default,0.11,0.0,21.93,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA2,DA2NR7B,5,5,15,15,15,29,Default,0.21,0.0,21.42,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC5,CC5YE7B,8,8,23,23,23,46,Default,0.22,0.0,13.48,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6R07C,8,8,23,23,23,46,Default,0.43,0.0,13.29,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6R25A,10,10,20,3,3,7,Cong: >0-2,0.34,0.44,44.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6RA3A,5,5,15,16,16,32,Default,0.57,0.0,21.02,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6RA3B,5,5,15,16,16,32,Default,0.56,0.0,21.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6RA5B,3,3,10,4,4,10,Default,0.22,0.0,37.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CXMHK02B,2,2,10,2,2,6,Default,0.52,0.0,60.11,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5OB1A,5,5,15,15,15,29,Default,0.16,0.0,21.35,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5OB1B,5,5,14,7,7,20,Default,0.1,0.0,22.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5SM8A,5,5,14,5,5,15,Default,0.23,0.0,21.46,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
DBEA5,DA5SM9B,8,8,22,8,8,23,Default,0.17,0.0,14.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6K83B,3,3,10,3,3,7,Default,0.29,0.0,44.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6K83C,3,3,10,3,3,7,Default,0.44,0.0,43.72,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
CBEC6,CC6L24C,4,4,11,11,11,21,Default,0.5,0.0,29.0,2025-12-10 14:54:56,CTG,NA,NA,NA,2025-12-11 06:18:13
