BSC,CELL,max ti,Max_Cong,Max Tch,Insert_DATE,ENM
CBEC4,CC4Q16A,0.25,0,13.96,12/10/2025 14:54,CTG
CBEC4,CC4Q16C,0.38,0,29.09,12/10/2025 14:54,CTG
CBEC4,CC4Q17A,0.3,0,37.13,12/10/2025 14:54,CTG
CBEC4,CC4XJ3A,0.37,0,20.25,12/10/2025 14:54,CTG
CBEC4,CC4XJ4B,0.53,0,35.9,12/10/2025 14:54,CTG
CBEA5,LXSDRJ4A,0.19,0,29.16,12/10/2025 14:54,CTG
CBEA5,LXSDRJ4B,0.12,0,29.54,12/10/2025 14:54,CTG
CBEA5,LXSDR88B,0.13,0,14,12/10/2025 14:54,CTG
CBEA5,LXSDR90A,0.31,0,13.7,12/10/2025 14:54,CTG
CBEA5,LXSDR91A,0.22,0,13.87,12/10/2025 14:54,CTG
CBEA5,LXSDR91B,0.2,0,13.64,12/10/2025 14:54,CTG
DBE04,D04CNEC,0.29,0,21.62,12/10/2025 14:54,DHK
DBE04,D04CNVA,0.19,0,13.9,12/10/2025 14:54,DHK
DBE04,D04CNYA,0.34,0,21.23,12/10/2025 14:54,DHK
DBE04,D04DFQC,0.32,0,21.17,12/10/2025 14:54,DHK
DBE04,D04DHRA,0.22,0,13.6,12/10/2025 14:54,DHK
DBE04,D04DHRB,0.21,0,13.55,12/10/2025 14:54,DHK
DBE04,D04DICA,0.29,0,20.03,12/10/2025 14:54,DHK
DBE04,D04OI2A,0.38,0,21.9,12/10/2025 14:54,DHK
DBE04,D04OI2B,0.59,0,37.04,12/10/2025 14:54,DHK
DBE04,D04P80B,0.28,0,12.9,12/10/2025 14:54,DHK
DBE04,D04P80C,0.34,0,28.01,12/10/2025 14:54,DHK
DBE04,D04P96B,0.3,0,20.01,12/10/2025 14:54,DHK
DBE04,D04VR9A,0.83,0,35.09,12/10/2025 14:54,DHK
DBE05,D05476B,0.43,0,12.59,12/10/2025 14:54,DHK
DBE05,D05AU2B,0.32,0,12.4,12/10/2025 14:54,DHK
CBEB0,CGMIRA8B,0.36,0,21.02,12/10/2025 14:54,CTG
CBEB0,CGMIRA8C,0.24,0,29.02,12/10/2025 14:54,CTG
CBEB0,CGMIRB8A,0.44,0,36,12/10/2025 14:54,CTG
CBEB0,CGMIRB9A,0.31,0.92,29,12/10/2025 14:54,CTG
CBEB0,CGMIRC2A,0.34,0,21.54,12/10/2025 14:54,CTG
CBEB1,CB1S81C,0.54,0,36,12/10/2025 14:54,CTG
CBEB1,CB1S83A,0.31,0,21.31,12/10/2025 14:54,CTG
CBEB1,CB1S83C,0.24,0,21.6,12/10/2025 14:54,CTG
CBEB1,CB1T64A,0.26,0,21.13,12/10/2025 14:54,CTG
CBEB1,CGFTK39A,1.01,0,36,12/10/2025 14:54,CTG
CBEB2,CB2A09A,0.36,0,36,12/10/2025 14:54,CTG
CBEB2,CB2A09B,0.34,0,51.16,12/10/2025 14:54,CTG
CBEB2,CB2A09C,0.29,0,36,12/10/2025 14:54,CTG
CBEB2,CB2A77A,0.15,0,21.6,12/10/2025 14:54,CTG
CBEB2,CB2A77B,0.9,0,43.15,12/10/2025 14:54,CTG
CBEB2,CB2A77C,0.42,0,29.1,12/10/2025 14:54,CTG
CBEB2,CB2R82A,0.64,0,50.43,12/10/2025 14:54,CTG
CBEB2,RMBLC01C,0.44,0,59.42,12/10/2025 14:54,CTG
CBEB2,RMBLC02B,0.1,0,14,12/10/2025 14:54,CTG
CBEB2,RMBRK01A,2.09,12.8,12.54,12/10/2025 14:54,CTG
CBEB2,RMBRK01B,0.09,0,29.76,12/10/2025 14:54,CTG
CBEA9,LXRGT08B,0.51,0,20.09,12/10/2025 14:54,CTG
CBEA9,LXRGT08C,0.44,0,60.25,12/10/2025 14:54,CTG
CBEA9,LXRGT09A,0.7,0,44.25,12/10/2025 14:54,CTG
CBEB0,CB0A9CB,0.94,0,43.96,12/10/2025 14:54,CTG
CBEB0,CB0AC4A,0.39,0,52.83,12/10/2025 14:54,CTG
CBEB0,CB0AC4B,0.25,0,59.29,12/10/2025 14:54,CTG
CBEB0,CB0RV8C,0.11,0,29.62,12/10/2025 14:54,CTG
CBEB0,CB0RV9A,0.15,0,21.59,12/10/2025 14:54,CTG
CBEB0,CB0S69A,0.16,0,52.93,12/10/2025 14:54,CTG
CBEB0,CB0S69B,0.23,0,37,12/10/2025 14:54,CTG
CBEB0,FNDGN08C,0.25,0,37,12/10/2025 14:54,CTG
CBEB0,FNDGN09A,0.25,0,51.39,12/10/2025 14:54,CTG
CBEB0,FNDGN09B,0.14,0,36.02,12/10/2025 14:54,CTG
CBEB1,CB1868A,0.47,0,35.71,12/10/2025 14:54,CTG
CBEB1,CB1868B,0.24,0,36,12/10/2025 14:54,CTG
CBEB1,CB1868C,0.32,0,43.67,12/10/2025 14:54,CTG
CBEB1,CB1953A,0.49,0,27.87,12/10/2025 14:54,CTG
CBEB1,CB1953B,0.44,0,36,12/10/2025 14:54,CTG
CBEB1,CB1953C,0.45,0,51.74,12/10/2025 14:54,CTG
CBEB1,CB1XX3B,1.39,2.5,20.07,12/10/2025 14:54,CTG
CBEB1,CB1XX3C,0.7,0,20.04,12/10/2025 14:54,CTG
CBEB1,CB1XX4B,0.25,0,13.78,12/10/2025 14:54,CTG
CBEB1,CGFTK73B,0.25,0,29.11,12/10/2025 14:54,CTG
CBEB1,CGFTK77A,0.51,0,44.62,12/10/2025 14:54,CTG
CBEB1,CGFTK77B,0.32,0,37,12/10/2025 14:54,CTG
DBE88,D88DAPA,0.27,0,21.01,12/10/2025 14:54,DHK
DBE88,D88DAPB,0.59,0,20.01,12/10/2025 14:54,DHK
DBE88,D88DAPC,0.62,0,20.26,12/10/2025 14:54,DHK
DBE88,D88DARC,0.12,0,14,12/10/2025 14:54,DHK
DBE88,D88DATB,0.22,0,13.75,12/10/2025 14:54,DHK
CBEC3,CC3212A,0.86,0,29,12/10/2025 14:54,CTG
CBEC3,CC3212B,0.84,0,13.06,12/10/2025 14:54,CTG
CBEC3,CC3212C,0.77,0,21,12/10/2025 14:54,CTG
CBEC3,CC3B43A,1.67,0.08,12.12,12/10/2025 14:54,CTG
CBEC3,CC3B43B,0.63,0,11.87,12/10/2025 14:54,CTG
CBEC3,CC3B43C,0.63,0,13.12,12/10/2025 14:54,CTG
CBEC3,CC3B43D,1.18,0,14,12/10/2025 14:54,CTG
CBEC3,CC3B43E,1.45,0,14,12/10/2025 14:54,CTG
CBEC3,CC3B44A,1.23,0,12,12/10/2025 14:54,CTG
CBEC3,CC3B44B,0.7,0,21.01,12/10/2025 14:54,CTG
CBEC4,CB4853C,0.52,0,36,12/10/2025 14:54,CTG
CBEC4,CB4939A,0.67,0,58.26,12/10/2025 14:54,CTG
CBEC4,CB4939B,0.31,0,43.69,12/10/2025 14:54,CTG
CBEC4,CC4B76C,0.54,0,43.51,12/10/2025 14:54,CTG
CBEC4,CC4D11B,0.56,0,60.08,12/10/2025 14:54,CTG
CBEC4,CC4D11C,0.39,0,43.72,12/10/2025 14:54,CTG
CBEC4,CC4D29A,0.77,0,43.05,12/10/2025 14:54,CTG
CBEC4,CC4D29B,0.85,0,51.2,12/10/2025 14:54,CTG
CBEC4,CC4XJ4C,0.34,0,28.08,12/10/2025 14:54,CTG
CBEC4,CC4XJ5C,0.21,0,37.2,12/10/2025 14:54,CTG
CBEC5,CC5403A,0.38,0,37.04,12/10/2025 14:54,CTG
CBEC5,CC5403B,0.34,0,36,12/10/2025 14:54,CTG
CBEC5,CC5403C,0.37,0,43.72,12/10/2025 14:54,CTG
CBEC5,CC5403G,0.2,0,13.77,12/10/2025 14:54,CTG
CBEC5,CC5539A,0.73,0,42.99,12/10/2025 14:54,CTG
CBEC5,CC5539B,0.46,0,37,12/10/2025 14:54,CTG
CBEA5,LXSDRJ4C,0.35,0,29,12/10/2025 14:54,CTG
CBEA5,LXSDRJ6A,0.28,0,21.52,12/10/2025 14:54,CTG
CBEA5,LXKMN48A,0.29,0,45.01,12/10/2025 14:54,CTG
CBEA5,LXKMN48B,0.33,0,36.93,12/10/2025 14:54,CTG
CBEA5,LXKMN48C,0.3,0,44.75,12/10/2025 14:54,CTG
CBEA5,LXKMN55C,0.49,0,29,12/10/2025 14:54,CTG
CBEA5,LXKMN56A,0.26,0,21.59,12/10/2025 14:54,CTG
CBEA5,LXKMN56B,0.19,0,21.61,12/10/2025 14:54,CTG
CBEA5,LXSDRC1A,0.12,0,21.66,12/10/2025 14:54,CTG
CBEA5,LXSDRC1B,0.23,0,13.42,12/10/2025 14:54,CTG
CBEA5,LXSDRC1C,0.14,0,21.64,12/10/2025 14:54,CTG
CBEA5,LXSDRC2C,0.22,0,21.49,12/10/2025 14:54,CTG
CBEA5,LXSDRC3A,0.31,0,21.01,12/10/2025 14:54,CTG
CBEA5,NOBGM29A,0.3,0,36.4,12/10/2025 14:54,CTG
DBE04,D04DICB,0.36,0,20.01,12/10/2025 14:54,DHK
DBE04,D04DICC,0.37,0,20.05,12/10/2025 14:54,DHK
DBE04,D04DIDB,0.36,0,13.02,12/10/2025 14:54,DHK
DBE04,D04HS7C,0.2,0,20.88,12/10/2025 14:54,DHK
DBE04,D04HY7A,0.23,0,13.8,12/10/2025 14:54,DHK
DBE04,D04VR9B,0.54,0,28.03,12/10/2025 14:54,DHK
DBE04,D04VR9C,0.86,0,20.03,12/10/2025 14:54,DHK
DBE04,D04VX5C,0.42,0,21.69,12/10/2025 14:54,DHK
DBE04,DHSVR5CB,1.64,6.18,13,12/10/2025 14:54,DHK
DBE04,DHSVR5CC,0.45,0,13.39,12/10/2025 14:54,DHK
DBE04,DHSVR5GA,0.63,0,13,12/10/2025 14:54,DHK
DBE05,D05CUUA,0.61,0,13.08,12/10/2025 14:54,DHK
DBE05,D05CUVB,0.29,0,13.34,12/10/2025 14:54,DHK
DBE05,D05E75B,0.32,0,13.57,12/10/2025 14:54,DHK
CBEB0,FNDGN51B,0.13,0,13.93,12/10/2025 14:54,CTG
CBEB1,CB1H40A,0.92,0,57.51,12/10/2025 14:54,CTG
CBEB1,CB1H40B,0.32,0,28,12/10/2025 14:54,CTG
CBEB1,CGFTK39C,0.43,0,36,12/10/2025 14:54,CTG
CBEB1,CGFTK40A,0.72,0,43.68,12/10/2025 14:54,CTG
CBEB1,CGFTK40B,1.03,0,44.8,12/10/2025 14:54,CTG
CBEB1,CGFTK42A,0.36,0,36.45,12/10/2025 14:54,CTG
CBEB1,CGFTK42B,0.35,0,37.04,12/10/2025 14:54,CTG
CBEB1,CGFTKE4A,0.19,0,21.79,12/10/2025 14:54,CTG
CBEB2,CB2R82B,0.36,0,44.66,12/10/2025 14:54,CTG
CBEB2,CGRNG38C,0.29,0,36,12/10/2025 14:54,CTG
CBEB2,CGRNG39A,0.54,0,20.14,12/10/2025 14:54,CTG
CBEA9,LXRGT09B,0.62,0,58.97,12/10/2025 14:54,CTG
CBEA9,LXRGT09C,0.37,0,60.84,12/10/2025 14:54,CTG
CBEA9,LXRGT11A,0.24,0,37.02,12/10/2025 14:54,CTG
CBEA9,LXRGT11B,0.86,0,51.62,12/10/2025 14:54,CTG
CBEA9,LXRGT11C,0.38,0,43.93,12/10/2025 14:54,CTG
CBEB3,CGCDG09B,0.49,0,52.74,12/10/2025 14:54,CTG
CBEB3,CGCDG09C,0.34,0,37,12/10/2025 14:54,CTG
CBEB3,CGCDG14A,0.73,0,53.03,12/10/2025 14:54,CTG
CBEB3,CGCDG14C,0.64,0,56.42,12/10/2025 14:54,CTG
CBEB0,CB0S69C,0.31,0,44.14,12/10/2025 14:54,CTG
CBEB0,CB0S78A,0.21,0,37.04,12/10/2025 14:54,CTG
CBEB0,CB0S78B,0.17,0,29.04,12/10/2025 14:54,CTG
CBEB0,CGMIR22A,0.37,0,44.72,12/10/2025 14:54,CTG
CBEB0,CGMIR22B,0.72,0.1,58.11,12/10/2025 14:54,CTG
CBEB0,CGMIR22C,0.4,0,37,12/10/2025 14:54,CTG
CBEB1,CB1P42B,0.26,0,36.02,12/10/2025 14:54,CTG
CBEB1,CB1P42C,0.46,0,20.09,12/10/2025 14:54,CTG
CBEB1,CB1P61A,0.35,0,13.17,12/10/2025 14:54,CTG
CBEB1,CB1P61B,0.28,0,29,12/10/2025 14:54,CTG
CBEB1,CB1P61C,0.21,0,21.44,12/10/2025 14:54,CTG
CBEB1,CB1P62A,0.4,0,28.01,12/10/2025 14:54,CTG
CBEB1,CB1P62B,0.81,0,20,12/10/2025 14:54,CTG
CBEB1,CGFTK77C,0.47,0,44.07,12/10/2025 14:54,CTG
CBEB1,CGFTK79B,0.19,0,29.5,12/10/2025 14:54,CTG
CBEB1,CGHTZ42A,0.27,0,44.61,12/10/2025 14:54,CTG
CBEB1,CGHTZ42B,0.22,0,37.07,12/10/2025 14:54,CTG
CBEB1,CGHTZ42C,0.35,0,37.01,12/10/2025 14:54,CTG
CBEB1,CGHTZ43A,0.42,0,36.67,12/10/2025 14:54,CTG
CBEB1,CGHTZ43B,0.45,0,36.89,12/10/2025 14:54,CTG
CBEB1,CGHTZ43C,0.41,0,36.87,12/10/2025 14:54,CTG
DBE88,D88H65A,0.38,0,27.55,12/10/2025 14:54,DHK
DBE88,D88H65B,0.19,0,13.95,12/10/2025 14:54,DHK
DBE88,D88LR6B,0.39,0,21.22,12/10/2025 14:54,DHK
CBEC3,CC3B44C,0.61,0,21.01,12/10/2025 14:54,CTG
CBEC3,CC3K02C,0.56,0,43.45,12/10/2025 14:54,CTG
CBEC3,CC3K03A,0.27,0,21.52,12/10/2025 14:54,CTG
CBEC3,CC3K88A,0.31,0,37.04,12/10/2025 14:54,CTG
CBEC3,CC3L74A,0.6,0,13.29,12/10/2025 14:54,CTG
CBEC3,CC3L74B,0.77,0,12.04,12/10/2025 14:54,CTG
CBEC4,CC4D29C,0.75,0,59.08,12/10/2025 14:54,CTG
CBEC4,CC4P85A,0.42,0,21.16,12/10/2025 14:54,CTG
CBEC4,CC4P85B,0.54,0,29,12/10/2025 14:54,CTG
CBEC4,CC4Q12C,0.59,0,28.73,12/10/2025 14:54,CTG
CBEC5,CC5539C,0.41,0,59.2,12/10/2025 14:54,CTG
CBEC5,CC5F54A,0.38,41.54,28.06,12/10/2025 14:54,CTG
CBEC5,CC5F54B,0.3,0.43,21.43,12/10/2025 14:54,CTG
CBEC5,CC5F54C,0.67,0.28,36.79,12/10/2025 14:54,CTG
CBEC5,CC5F83B,0.34,0,35.93,12/10/2025 14:54,CTG
CBEC5,CC5F83C,0.23,0,36.86,12/10/2025 14:54,CTG
CBEC5,CC5F84A,0.22,0,21.13,12/10/2025 14:54,CTG
CBEA5,LXKMN56C,0.37,0,13.91,12/10/2025 14:54,CTG
CBEA5,LXSDR34B,0.34,0,36.86,12/10/2025 14:54,CTG
CBEA5,LXSDR34C,0.25,0,29.07,12/10/2025 14:54,CTG
CBEA5,LXSDR35A,0.12,0,21.64,12/10/2025 14:54,CTG
CBEA5,LXSDR35B,0.13,0,21.79,12/10/2025 14:54,CTG
CBEA5,LXSDR37A,0.23,0,45.01,12/10/2025 14:54,CTG
CBEA5,LXSDR37B,0.47,0,44.45,12/10/2025 14:54,CTG
CBEA5,NOBGM30C,0.26,0,43.16,12/10/2025 14:54,CTG
CBEA5,NOBGM37A,0.17,0,37.08,12/10/2025 14:54,CTG
CBEA5,NOBGM37B,0.15,0,45.01,12/10/2025 14:54,CTG
CBEA5,LXRGN22A,0.21,0,13.68,12/10/2025 14:54,CTG
CBEA5,LXRGN32A,0.06,0,22,12/10/2025 14:54,CTG
DBE04,D04HY7C,0.36,0,13.31,12/10/2025 14:54,DHK
DBE04,D04I24A,0.69,0,36,12/10/2025 14:54,DHK
DBE04,D04JS4B,1.76,0.09,34.41,12/10/2025 14:54,DHK
DBE04,D04JS4C,0.5,0,28.56,12/10/2025 14:54,DHK
DBE04,D04JT0B,0.4,0,20.24,12/10/2025 14:54,DHK
DBE04,D04JT0C,0.39,0,21.73,12/10/2025 14:54,DHK
DBE04,DHSVR5GB,0.43,0,12.82,12/10/2025 14:54,DHK
DBE04,DHSVR5GC,0.81,0,12.17,12/10/2025 14:54,DHK
DBE04,DHSVR5KA,1.77,20.62,12.98,12/10/2025 14:54,DHK
DBE04,DHSVR5KB,1.45,0.58,13,12/10/2025 14:54,DHK
DBE04,DHSVR5KC,1.8,23.82,13,12/10/2025 14:54,DHK
DBE05,D05446A,0.18,0,13.19,12/10/2025 14:54,DHK
DBE05,D05446B,0.56,0,13.27,12/10/2025 14:54,DHK
DBE05,D05446C,0.17,0,13.89,12/10/2025 14:54,DHK
DBE05,D05448A,0.87,0,50.68,12/10/2025 14:54,DHK
DBE05,D05E75C,0.31,0,13.48,12/10/2025 14:54,DHK
DBE05,D05E83L,0.37,0,12.36,12/10/2025 14:54,DHK
DBE05,D05E83U,0.44,0,12.6,12/10/2025 14:54,DHK
CBEB1,CB1I43A,0.54,0,43.11,12/10/2025 14:54,CTG
CBEB1,CB1I43B,0.5,0,35.67,12/10/2025 14:54,CTG
CBEB1,CB1I43C,0.26,0,28.06,12/10/2025 14:54,CTG
CBEB1,CB1S40B,0.41,0,27.19,12/10/2025 14:54,CTG
CBEB1,CGFTKE5C,0.45,0,13.09,12/10/2025 14:54,CTG
CBEB2,CB2838B,0.38,0,58.95,12/10/2025 14:54,CTG
CBEB2,CB2838C,0.37,0,48.72,12/10/2025 14:54,CTG
CBEB2,CB2839A,0.28,0,51.81,12/10/2025 14:54,CTG
CBEB2,CB2839B,0.74,0,58.79,12/10/2025 14:54,CTG
CBEB2,CB2839C,0.34,0,51.53,12/10/2025 14:54,CTG
CBEB2,CGRNG40C,0.4,0,43.37,12/10/2025 14:54,CTG
CBEB2,CGRNG41A,0.36,0,43.74,12/10/2025 14:54,CTG
CBEB2,RMBGC01A,0.46,0,35.71,12/10/2025 14:54,CTG
CBEB2,RMBGC01B,0.38,0,36,12/10/2025 14:54,CTG
CBEB2,RMBGC01C,0.46,0,52.59,12/10/2025 14:54,CTG
CBEB2,RMBGC06A,0.26,0,28.2,12/10/2025 14:54,CTG
CBEB3,CGCDG15A,1.26,0,59.93,12/10/2025 14:54,CTG
CBEB3,CGCDG15B,0.51,0,36.5,12/10/2025 14:54,CTG
CBEB3,CGCDG15C,0.73,0,49.48,12/10/2025 14:54,CTG
CBEA9,NOHTA21B,0.33,0,59.97,12/10/2025 14:54,CTG
CBEA9,NOHTA21C,0.36,0,36.07,12/10/2025 14:54,CTG
CBEA9,NOHTA22A,0.45,0,59.22,12/10/2025 14:54,CTG
CBEA9,NOHTA22B,0.47,0,43.84,12/10/2025 14:54,CTG
CBEA9,NOHTA22C,0.28,0,44,12/10/2025 14:54,CTG
CBEA9,NOHTA25A,0.3,0,58.67,12/10/2025 14:54,CTG
CBEA9,NOHTA25B,0.67,0,74.8,12/10/2025 14:54,CTG
CBEB0,CGMIR24A,0.16,0,37.1,12/10/2025 14:54,CTG
CBEB0,FNDGN03B,0.3,0,36.8,12/10/2025 14:54,CTG
CBEB0,FNDGN03C,0.42,0,60.2,12/10/2025 14:54,CTG
CBEB0,FNDGN05A,0.56,0,55.81,12/10/2025 14:54,CTG
CBEB0,FNDGN05C,0.4,0,36.24,12/10/2025 14:54,CTG
CBEB0,FNDGN06A,0.61,0,60,12/10/2025 14:54,CTG
CBEB0,FNDGN06B,0.41,0,59.91,12/10/2025 14:54,CTG
CBEB1,CB1P62C,0.35,0,36,12/10/2025 14:54,CTG
CBEB1,CB1P63A,0.22,0,20.27,12/10/2025 14:54,CTG
CBEB1,CB1XW2A,0.24,0,13.93,12/10/2025 14:54,CTG
CBEB1,CB1XW2B,0.28,0,21.53,12/10/2025 14:54,CTG
CBEB1,CB1XW3A,0.42,0,21.05,12/10/2025 14:54,CTG
CBEB1,CB1XW3B,0.24,0,13.79,12/10/2025 14:54,CTG
CBEB1,CB1XW3C,0.18,0,21.63,12/10/2025 14:54,CTG
CBEB1,CGHTZ62A,0.42,0,29,12/10/2025 14:54,CTG
CBEB1,CGHTZ62B,0.33,0,43.87,12/10/2025 14:54,CTG
CBEB2,CB2F95A,0.36,0,43.87,12/10/2025 14:54,CTG
CBEB2,CB2F95C,0.58,0,58.23,12/10/2025 14:54,CTG
CBEB2,CB2G14A,0.48,0,27.57,12/10/2025 14:54,CTG
CBEB2,CB2G14B,0.34,0,43.54,12/10/2025 14:54,CTG
CBEB2,CB2G14C,0.36,0.24,43.34,12/10/2025 14:54,CTG
CBEB2,CB2G46A,0.32,0,43.66,12/10/2025 14:54,CTG
DBE88,D88LS8B,0.92,0,13.19,12/10/2025 14:54,DHK
DBE88,D88T24A,0.42,0,21.11,12/10/2025 14:54,DHK
DBE88,D88TG9B,0.46,0,19.12,12/10/2025 14:54,DHK
CBEC3,CGKTLAAL,0.33,0,13,12/10/2025 14:54,CTG
CBEC3,CGKTLABL,0.56,0,13.57,12/10/2025 14:54,CTG
CBEC3,CGKTLABU,0.61,0,13.21,12/10/2025 14:54,CTG
CBEC4,CB4099A,0.44,0,51.32,12/10/2025 14:54,CTG
CBEC4,CB4099B,0.44,0,51.78,12/10/2025 14:54,CTG
CBEC4,CB4099C,0.36,0,40.6,12/10/2025 14:54,CTG
CBEC4,CC4XE5C,1.61,0.16,29.41,12/10/2025 14:54,CTG
CBEC4,CC4XE6C,0.2,0,13.66,12/10/2025 14:54,CTG
CBEC5,CC5349B,0.21,0,36.01,12/10/2025 14:54,CTG
CBEC5,CC5F84C,0.27,0,39.61,12/10/2025 14:54,CTG
CBEC5,CC5K81C,0.23,0,29.02,12/10/2025 14:54,CTG
CBEC5,CC5K99B,0.33,0,35.93,12/10/2025 14:54,CTG
CBEC5,CC5L18A,0.28,0.48,28.02,12/10/2025 14:54,CTG
CBEC5,CC5L18B,0.13,4.4,20.74,12/10/2025 14:54,CTG
CBEC5,CC5L18C,0.43,80.89,28,12/10/2025 14:54,CTG
CBEA5,LXSDR67A,0.33,0,29.05,12/10/2025 14:54,CTG
CBEA5,LXSDR67B,0.34,0,37.01,12/10/2025 14:54,CTG
CBEA5,LXSDR67C,0.37,0,44.36,12/10/2025 14:54,CTG
CBEA5,LXSDR72B,0.45,0,36.93,12/10/2025 14:54,CTG
CBEA5,LXRGN32C,0.07,0,29.73,12/10/2025 14:54,CTG
CBEA5,LXRGN38A,0.31,0,13.7,12/10/2025 14:54,CTG
CBEA5,LXRGN38C,0.22,0,13.26,12/10/2025 14:54,CTG
CBEA5,LXSDR49C,0.24,0,13.8,12/10/2025 14:54,CTG
DBE04,D04O62B,0.27,0,20.2,12/10/2025 14:54,DHK
DBE04,D04O79A,1.03,0,28,12/10/2025 14:54,DHK
DBE04,D04O79B,0.94,0,28.02,12/10/2025 14:54,DHK
DBE04,D04O83A,0.38,0,12.74,12/10/2025 14:54,DHK
DBE04,D04O83C,0.25,0,31.78,12/10/2025 14:54,DHK
DBE04,D04TJ9B,0.41,0,20.06,12/10/2025 14:54,DHK
DBE05,D05474A,0.58,0,20.04,12/10/2025 14:54,DHK
DBE05,D05AN2A,0.8,0,13.21,12/10/2025 14:54,DHK
DBE05,D05AN2C,0.49,0,13.23,12/10/2025 14:54,DHK
DBE05,D05AN7B,0.33,0,13.59,12/10/2025 14:54,DHK
DBE05,D05AN7C,0.19,0,21.78,12/10/2025 14:54,DHK
DBE05,D05KS8A,0.42,0,13.06,12/10/2025 14:54,DHK
DBE05,D05KT1A,0.73,0,19.59,12/10/2025 14:54,DHK
DBE05,D05KT1B,0.52,0,20,12/10/2025 14:54,DHK
DBE03,D03Q86N,1.11,0,13.03,12/10/2025 14:54,DHK
DBE03,D03Q92L,0.27,0,12.95,12/10/2025 14:54,DHK
CBEB1,CB1S79A,0.21,0,21.31,12/10/2025 14:54,CTG
CBEB1,CB1S79B,0.45,0,20,12/10/2025 14:54,CTG
CBEB1,CGFTK37A,0.43,0,36.93,12/10/2025 14:54,CTG
CBEB1,CGFTK37B,0.38,0,43.47,12/10/2025 14:54,CTG
CBEB1,CGFTK38A,0.7,0,36.18,12/10/2025 14:54,CTG
CBEB2,CB2870A,0.29,0,43.83,12/10/2025 14:54,CTG
CBEB2,CB2870B,0.53,0,59,12/10/2025 14:54,CTG
CBEB2,CB2870C,0.51,0,59.07,12/10/2025 14:54,CTG
CBEB2,CB2R39B,0.19,0,29.36,12/10/2025 14:54,CTG
CBEB2,CB2R55A,0.2,0,29.4,12/10/2025 14:54,CTG
CBEB2,CB2R55B,0.24,0,21.87,12/10/2025 14:54,CTG
CBEB2,CB2R55C,0.34,0,29.03,12/10/2025 14:54,CTG
CBEB2,RMBGC06B,0.33,0,28.03,12/10/2025 14:54,CTG
CBEB2,RMBGC06C,0.17,0,35.47,12/10/2025 14:54,CTG
CBEA9,LXRGT04C,0.57,0,66.31,12/10/2025 14:54,CTG
CBEA9,LXRGT06A,0.47,0,51.51,12/10/2025 14:54,CTG
CBEA9,LXRGT06B,0.54,0,60.13,12/10/2025 14:54,CTG
CBEA9,LXRGT06C,0.61,0,36.88,12/10/2025 14:54,CTG
CBEA9,LXRGT07A,0.26,0,52,12/10/2025 14:54,CTG
CBEA9,LXRGT07C,0.54,0,50.61,12/10/2025 14:54,CTG
CBEB0,FNSDR27C,0.23,0,37,12/10/2025 14:54,CTG
CBEB1,CB1837A,0.54,0,43.19,12/10/2025 14:54,CTG
CBEB1,CB1837B,0.46,0,50.56,12/10/2025 14:54,CTG
CBEB1,CB1837C,0.73,0,43.3,12/10/2025 14:54,CTG
CBEB1,CB1O71B,0.47,0,21,12/10/2025 14:54,CTG
CBEB1,CB1XX2A,0.7,0,35.78,12/10/2025 14:54,CTG
CBEB1,CGFTK68C,0.38,0,13.13,12/10/2025 14:54,CTG
CBEB1,CGFTK70A,0.78,0,29,12/10/2025 14:54,CTG
CBEB1,CGFTK70B,0.49,0,28.54,12/10/2025 14:54,CTG
CBEB2,CGRNG01B,0.64,0,50.68,12/10/2025 14:54,CTG
CBEB2,CGRNG01C,0.56,0,50.67,12/10/2025 14:54,CTG
CBEB2,CGRNG03A,0.57,0,43.25,12/10/2025 14:54,CTG
CBEB2,CGRNG03B,0.72,0,58.5,12/10/2025 14:54,CTG
CBEB2,CGRNG03C,0.67,0,82.02,12/10/2025 14:54,CTG
CBEB2,CGRNG04A,0.59,0,36.66,12/10/2025 14:54,CTG
CBEB2,CGRNG04B,0.58,0,51.29,12/10/2025 14:54,CTG
CBEB2,CGRNG04C,0.55,0,27.93,12/10/2025 14:54,CTG
DBE88,D88TK2B,0.25,0,21.34,12/10/2025 14:54,DHK
DBE86,D86K36C,0.25,0,20.01,12/10/2025 14:54,DHK
DBE86,D86KH6A,0.21,0,12.84,12/10/2025 14:54,DHK
CBEC4,CC4A9XA,1.44,0,28.68,12/10/2025 14:54,CTG
CBEC4,CC4A9XB,0.47,0,52.52,12/10/2025 14:54,CTG
CBEC4,CC4A9XC,0.35,0,44.93,12/10/2025 14:54,CTG
CBEC4,CC4A9ZB,0.33,0,29,12/10/2025 14:54,CTG
CBEC4,CC4B76A,0.42,0,44.93,12/10/2025 14:54,CTG
CBEC4,CC4P20B,0.17,0,29.43,12/10/2025 14:54,CTG
CBEC4,CC4P20C,0.17,0,25.85,12/10/2025 14:54,CTG
CBEC4,CC4P54A,0.3,0,37.04,12/10/2025 14:54,CTG
CBEC5,CC5349C,0.63,0,35,12/10/2025 14:54,CTG
CBEC5,CC5351A,0.41,0.22,37.02,12/10/2025 14:54,CTG
CBEC5,CC5351C,0.64,0,43.8,12/10/2025 14:54,CTG
CBEC5,CC5402A,0.5,0,43.59,12/10/2025 14:54,CTG
CBEC5,CC5402B,0.51,0,28,12/10/2025 14:54,CTG
CBEC5,CC5402C,0.67,0,59.26,12/10/2025 14:54,CTG
