bsc,cell,max_intensity,max_congestion,max_avail_tch_mean
DBEA3,DA3ZG0C,0.25,0.0,29.0
DBEA4,CMNKT22A,0.16,0.0,28.1
DBEA4,CMNKT22B,0.21,0.0,35.93
DBEA4,DA4C36A,0.57,0.0,27.73
DBEA4,DA4C36B,0.22,0.0,21.19
DBEA4,DA4C36C,0.32,0.0,43.23
DBEA4,DA4C85A,0.28,0.0,37.06
DBEA4,DA4C85B,0.3,0.0,28.93
DBEA4,DA4C85C,0.35,0.0,29.01
DBEA4,DA4E57A,0.16,0.0,44.93
DBEA4,DA4E57B,0.1,0.0,29.53
DBEA5,DA5215B,0.5,0.0,43.55
DBEA5,DA5215C,0.32,0.0,28.1
DBEA5,DA5216A,0.23,0.0,29.06
DBEA5,DA5216B,0.24,0.0,44.93
DBEA5,DA5216C,0.43,0.0,44.8
DBEA5,DA5AZ6B,0.21,0.0,29.06
DBEA5,DA5AZ6C,0.33,0.0,21.19
DBEA5,DA5B68A,0.26,0.4,28.0
DBEA5,DA5B68B,0.24,2.26,28.0
DBEA5,DA5B68C,0.22,0.0,28.1
DBEA5,DA5BD7A,0.19,0.0,37.02
DBEA5,DA5M25A,0.3,0.0,27.8
DBEA5,DA5M25B,0.28,0.0,28.93
DBEA5,DA5M25C,0.22,0.0,37.0
DBEA5,DA5M26A,0.26,0.0,28.01
DBEA5,DA5M26B,0.34,0.0,36.0
DBEA5,DA5M26C,0.26,0.0,29.0
DBEA2,DA2V96A,0.3,0.0,13.11
DBEA2,DA2V96B,0.09,0.0,13.72
DBEA2,DA2V96C,0.18,0.0,13.52
DBEA2,DA2VL4A,0.28,0.0,21.72
DBEA3,CMDKN14B,0.28,0.0,28.86
DBEA3,CMDKN14C,0.28,0.0,21.11
DBEA3,CMDKN15A,0.24,0.0,21.29
DBEA3,CMDKN15B,0.41,0.0,28.86
DBEA3,CMDKN15C,0.69,0.0,35.87
DBEA3,CMDKN16A,0.58,0.0,43.97
DBEA3,CMDKN16B,0.26,0.0,29.02
DBEA3,CMDKN84A,0.26,0.0,21.01
DBEA3,CMDKN84B,0.17,0.0,13.93
DBEA3,CMDKN84C,0.33,0.0,13.04
DBEA3,DA3904B,0.26,0.0,27.93
DBEA3,DA3904C,0.23,0.0,20.0
DBEA3,DA3912A,0.51,0.0,36.88
DBEA3,DA3912B,0.55,0.0,36.93
DBEA3,DA3912C,0.92,0.48,35.07
DBEA3,DA3997A,0.34,0.0,21.0
DBEA3,DA3997B,0.47,0.0,28.87
DBEA3,DA3997C,0.58,0.0,35.8
DBEA3,DA3M93A,0.29,0.0,28.75
DBEA3,DA3M93B,0.31,0.0,36.31
DBEA3,DA3MJ5B,0.2,0.0,21.17
DBEA3,DA3T39B,0.44,0.0,27.86
DBEA3,DA3T39C,0.51,0.0,27.66
DBEA3,DA3T67A,0.39,0.0,20.04
DBEA3,DA3T67B,0.25,0.0,28.01
DBEA3,DA3T67C,0.24,0.0,28.0
DBEA3,DA3T68A,0.28,0.0,28.87
DBEA3,DA3T68B,0.57,0.0,21.0
DBEA3,DA3T68C,0.27,0.0,29.0
DBEA3,DA3T69A,0.24,0.0,21.14
DBEA3,DA3QV4B,0.29,0.0,21.01
DBEA3,DA3QV4C,0.23,0.0,21.09
DBEA3,DA3R49A,0.37,0.0,35.51
DBEA3,DA3R49B,0.25,0.0,35.93
DBEA3,DA3R49C,0.07,0.0,14.0
DBEA3,DA3R68A,0.67,0.0,35.93
DBEA3,DA3R68B,0.57,0.0,36.39
DBEA3,DA3R68C,0.27,0.0,29.04
DBEA3,DA3R94A,0.35,0.0,21.09
DBEA3,DA3Z1WB,0.32,0.0,21.0
DBEA5,DA5ZK1A,0.15,0.0,29.41
DBEA5,DA5ZK1B,0.13,0.0,29.47
DBEA5,DA5RT1C,0.3,0.0,13.36
DBEA5,DA5RT2A,0.24,0.0,13.59
DBEA5,DA5RT2B,0.2,0.0,21.46
DBEA5,DA5RT2C,0.24,0.0,21.02
DBEA5,DA5RX9A,0.29,0.0,13.54
DBEA5,DA5RX9B,0.15,0.0,13.88
DBEA5,DA5RX9C,0.22,0.0,13.52
DBEA5,DA5RY1A,0.17,0.0,21.46
DBEA5,DA5RY1B,0.24,0.0,21.48
CBEA7,FNCGL31C,0.14,0.0,21.73
CBEA7,FNCGL33A,0.24,0.0,29.3
CBEA7,FNFGZ30B,0.22,0.0,29.0
CBEA7,FNFGZ30C,0.23,0.0,44.5
CBEA7,FNFGZ34A,0.26,0.0,29.07
CBEA7,FNFGZ34B,0.31,0.0,29.01
CBEA7,FNFGZ34C,0.2,0.0,29.23
CBEA7,FNFGZ35A,0.14,0.0,29.24
CBEA7,FNFGZ35B,0.27,0.0,29.01
CBEA7,FNFGZ35C,0.24,0.0,29.01
CBEA7,FNSDRC7B,0.18,0.0,21.85
CBEA7,FNSDRC7C,0.21,0.0,21.66
CBEA7,FNSDRC8A,0.27,0.0,21.21
CBEA7,FNSDRC8B,0.16,0.0,21.87
CBEA7,FNSDRC8C,0.21,0.0,21.33
CBEA8,NOCMP22A,0.31,0.0,28.23
CBEA8,NOCMP22B,0.17,0.0,20.86
CBEA8,NOCMP22C,0.31,0.0,37.0
CBEA8,NOCMP23A,1.09,0.0,27.6
CBEA8,NOCMP23B,0.55,0.0,43.35
CBEA8,NOCMP23C,1.27,0.14,20.0
CBEA8,NOMJDE1B,0.72,0.0,28.87
CBEA8,NOMJDE1C,0.77,0.0,36.62
CBEA8,NOMJDG3A,0.31,0.0,29.0
CBEA8,NOMJDG3B,0.55,0.0,29.14
CBEA8,NOMJDG3C,0.26,0.0,29.16
CBEA8,NOMJDG5A,0.27,0.0,29.01
CBEA8,NOMJDG5B,0.34,0.0,36.87
CBEA5,NOBGM65A,0.26,0.0,21.0
CBEA5,NOBGM65B,0.21,0.0,36.93
CBEA5,NOBGM65C,0.19,0.0,29.0
CBEA9,CA9AD8A,0.6,0.0,59.23
CBEA5,NOCTK51C,0.16,0.0,13.89
CBEA5,NOCTK52A,0.29,0.0,21.01
CBEA5,NOCTK52B,0.16,0.0,21.26
CBEA5,NOCTK52C,0.18,0.0,29.02
CBEA5,NOCTK54A,0.29,0.0,13.26
CBEA5,NOCTK54B,0.19,0.0,13.87
CBEA5,NOCTK54C,0.28,0.0,13.51
CBEA5,NOCTK55A,0.16,0.0,13.52
CBEA5,NOCTK55B,0.18,0.0,21.09
CBEA5,NOSNM45B,0.16,0.0,21.06
CBEA5,NOSNM45C,0.21,0.0,13.09
CBEA5,NOSNM51A,0.25,0.0,28.08
CBEA5,NOSNM51B,0.3,0.0,13.15
CBEA5,NOSNM51C,0.28,0.0,21.26
CBEA5,NOSNM52A,0.26,0.0,21.04
CBEA6,NOBGM32C,0.36,0.0,28.01
CBEA6,NOBGM33A,0.19,0.0,45.0
CBEA6,NOBGM33B,0.15,0.0,33.18
CBEA6,NOBGM33C,0.4,0.0,21.0
CBEA6,NOBGM39B,0.25,0.0,36.0
CBEA6,NOBGMB4B,0.21,0.0,29.4
CBEA6,NOBGMB4C,0.27,0.0,37.02
CBEA6,NOBGMB5A,0.32,0.0,29.01
CBEA6,NOBGMB5B,0.21,0.0,21.0
CBEA6,NOBGMB5C,0.18,0.0,29.01
CBEA6,NOBGMB8A,0.3,0.0,21.44
CBEA6,NOBGMB8B,0.25,0.0,13.5
CBEA6,NOBGMB8C,0.27,0.0,21.36
CBEA6,NOBGMB9A,0.28,0.0,13.44
CBEA6,NOSNB01A,0.35,0.0,44.78
CBEA6,NOSNB01B,0.55,0.0,60.12
CBEA6,NOSNB01C,0.27,0.0,52.3
CBEA6,NOSNB02A,0.5,0.15,60.76
CBEA6,NOSNB02B,0.39,0.0,52.01
CBEA6,NOSNB02C,0.51,0.0,44.03
CBEA6,NOSNB05A,0.37,0.0,37.0
CBEA6,NOSNB05B,0.4,0.0,36.57
CBEA6,NOSNM89B,0.07,0.0,29.9
CBEA6,NOSNM89C,0.26,0.0,29.07
DBEA3,DA3ZJ0A,0.23,0.0,21.03
DBEA3,DA3ZJ0B,0.27,0.0,21.03
DBEA3,DA3ZJ0C,0.22,0.0,13.62
DBEA3,DA3ZK0A,0.25,0.0,21.01
DBEA3,DA3ZK0B,0.19,0.0,21.28
DBEA3,DA3ZK0C,0.29,0.0,27.9
DBEA3,DA3ZO3A,0.24,0.0,21.13
DBEA4,CA4E17C,0.28,0.0,35.91
DBEA4,CA4E25A,0.19,0.0,44.0
DBEA4,CA4E25B,0.33,0.0,45.0
DBEA4,DA4E57C,0.16,0.0,43.87
DBEA4,DA4W20C,0.23,0.0,28.0
DBEA4,DA4W21A,0.08,0.0,14.0
DBEA4,DA4W21B,0.36,0.0,20.01
DBEA4,DA4W21C,0.26,0.0,28.0
DBEA4,DA4W28A,0.24,0.0,21.0
DBEA4,DA4W28B,0.1,0.0,29.0
DBEA4,DA4W28C,0.19,0.0,28.0
DBEA4,DA4W59A,0.47,0.0,29.02
DBEA4,DA4W59B,0.57,0.0,13.02
DBEA5,DA5BD7B,0.15,0.0,35.36
DBEA5,DA5BD7C,0.24,0.0,29.09
DBEA5,DA5BG3A,0.31,0.0,29.33
DBEA2,DA2R73C,0.24,0.0,28.06
DBEA2,DA2R78A,0.14,0.0,21.44
DBEA2,DA2R78B,0.26,0.0,29.08
DBEA2,DA2R78C,0.31,0.0,21.37
DBEA2,DA2R79A,0.25,0.0,14.0
DBEA2,DA2R79B,0.11,0.0,21.93
DBEA2,DA2R79C,0.13,0.0,21.86
DBEA2,DA2VL4B,0.1,0.0,21.94
DBEA2,DA2VL4C,0.19,0.0,35.23
DBEA2,DA2VL5A,0.29,0.0,21.28
DBEA2,DA2VL5B,0.18,0.0,13.64
DBEA2,DA2VL5C,0.33,0.0,37.0
DBEA2,DA2ZJ8A,0.18,0.0,29.03
DBEA2,DA2ZJ8B,0.21,0.0,29.06
DBEA2,DA2ZJ8C,0.14,0.0,29.03
DBEA2,DA2ZK8A,0.14,0.0,29.37
DBEA2,DA2ZK8B,0.24,0.0,29.19
DBEA2,DA2ZK8C,0.22,0.0,29.19
DBEA3,CMDKN85A,0.35,0.0,21.03
DBEA3,CMDKN85B,0.19,0.0,21.2
DBEA3,CMDKN85C,0.3,0.0,21.29
DBEA3,CMDKN91A,0.27,0.0,29.06
DBEA3,CMDKN91B,0.62,0.0,60.48
DBEA3,CPMTB08C,0.26,0.0,29.2
DBEA3,CPMTB12A,0.38,0.0,35.0
DBEA3,CPMTB12B,0.37,0.0,36.21
DBEA3,CPMTB12C,0.29,0.0,36.0
DBEA3,CPMTB15A,0.35,0.0,36.04
DBEA3,DA3M93C,0.44,0.0,28.63
DBEA3,DA3M95A,0.29,0.0,20.02
DBEA3,DA3M95B,0.4,0.0,27.93
DBEA3,DA3M95C,0.34,0.0,27.59
DBEA3,DA3MD7A,0.26,0.0,21.1
DBEA3,DA3MD7B,0.32,0.0,28.89
DBEA3,DA3SZ2C,0.49,0.0,28.87
DBEA3,DA3T33A,0.35,0.0,35.23
DBEA3,DA3T33B,0.26,0.0,28.0
DBEA3,DA3T33C,0.24,0.0,27.93
DBEA4,CA4453A,0.24,0.0,29.15
DBEA4,CA4453B,0.24,0.0,29.0
DBEA4,CA4453C,0.33,0.0,21.03
DBEA4,CA4455A,0.34,0.0,44.5
DBEA4,CA4455B,0.49,0.0,35.43
DBEA4,CA4455C,0.43,0.0,58.46
DBEA4,CA4462A,0.25,0.0,44.71
DBEA4,CA4462B,0.37,0.0,59.29
DBEA4,CMNKTA6C,0.17,0.0,29.01
DBEA4,CMNKTB3A,0.17,0.0,28.0
DBEA3,DA3Z1WC,0.2,0.0,21.02
DBEA3,DA3Z2BA,0.24,0.0,29.0
DBEA3,DA3Z2BB,0.24,0.0,21.0
DBEA3,DA3Z2BC,0.29,0.0,21.0
DBEA3,DA3ZD0A,0.19,0.0,29.03
DBEA3,DA3ZD0B,0.32,0.0,21.01
DBEA3,DA3ZD0C,0.27,0.0,29.01
DBEA3,DA3ZG0A,0.25,0.0,21.02
DBEA4,CA4E07A,0.25,0.0,29.0
DBEA4,CA4E07B,0.22,0.0,37.02
DBEA5,DA5WC9C,0.18,0.0,22.0
DBEA5,DA5WD7A,0.3,0.0,29.01
DBEA5,DA5WD7B,0.38,0.0,29.01
DBEA5,DA5WD7C,0.26,0.0,21.45
DBEA5,DA5WF3A,0.21,0.0,21.56
DBEA5,DA5WF3B,0.21,0.0,21.47
DBEA5,DA5WF3C,0.1,0.0,22.0
DBEA5,DA5WF7A,0.12,0.0,21.66
DBEA5,DA5WF7B,0.14,0.0,21.8
DBEA5,DA5ZK1C,0.13,0.0,29.43
DBEA5,DA5ZK2A,0.2,0.0,28.02
CBEA7,FNSDR28C,0.63,0.0,59.83
CBEA7,FNSDR29A,0.19,0.0,36.01
CBEA7,FNSDR29B,0.26,0.0,43.45
CBEA7,FNSDR29C,0.26,0.0,29.0
CBEA7,FNSDR30A,0.22,0.0,29.03
CBEA7,FNSDR30B,0.28,0.0,37.07
CBEA7,FNSDR30C,0.33,0.0,21.24
CBEA7,FNSDR32A,0.23,0.0,21.4
CBEA7,FNSDR32B,0.28,0.0,21.16
CBEA7,FNSDRC1A,0.59,0.0,52.08
CBEA7,FNSDRC1B,0.41,0.0,37.0
CBEA8,NOCMP24A,0.35,0.0,20.14
CBEA8,NOCMP24B,0.29,0.0,28.01
CBEA8,NOCMP24C,0.49,0.0,28.02
CBEA8,NOKBH38C,0.27,0.0,28.15
CBEA8,NOKBH42A,0.38,0.0,21.34
CBEA8,NOKBH42B,0.56,0.0,20.19
CBEA8,NOKBH42C,0.46,0.0,21.09
CBEA8,NOKBH43A,0.25,0.0,21.17
CBEA8,NOKBH43B,0.34,0.0,21.07
CBEA8,NOKBH43C,0.2,0.0,29.09
CBEA5,NOBGM68A,0.3,0.0,44.71
CBEA5,NOBGM68B,0.36,0.0,36.86
CBEA5,NOBGM68C,0.19,0.0,45.0
CBEA5,NOBGM74A,0.27,0.0,29.0
CBEA5,NOBGM74B,0.33,0.0,28.99
CBEA9,CA9A6HC,0.12,0.0,29.8
CBEA9,CA9A8FA,0.52,0.0,29.03
CBEA9,CA9A8FB,0.18,0.0,29.6
CBEA9,CA9A8FC,0.29,0.0,29.4
CBEA9,CA9A8GA,0.23,0.0,37.15
CBEA5,NOSNM35B,0.16,0.0,28.0
CBEA5,NOSNM35C,0.16,0.0,21.3
CBEA5,NOSNM36A,0.27,0.0,36.93
CBEA5,NOSNM36B,0.27,0.0,28.83
CBEA5,NOSNM36C,0.25,0.0,37.0
CBEA5,NOSNM37A,0.21,0.0,51.09
CBEA5,NOSNM37B,0.17,0.0,37.0
CBEA5,NOSNM37C,0.21,0.0,36.9
CBEA5,NOSNM40A,0.2,0.0,29.03
CBEA6,NOBGM28A,0.21,0.0,28.1
CBEA6,NOBGM34A,0.34,0.0,28.93
CBEA6,NOBGM34B,0.32,0.0,27.4
CBEA6,NOBGM34C,0.15,0.0,37.03
CBEA6,NOBGM35A,0.44,0.0,44.4
CBEA6,NOBGM35B,0.42,0.0,36.87
CBEA6,NOBGMA9B,0.18,0.0,22.0
CBEA6,NOBGMA9C,0.19,0.0,29.07
CBEA6,NOBGMB1A,0.23,0.0,14.0
CBEA6,NOBGMB1B,0.19,0.0,21.8
CBEA6,NOBGMB1C,0.3,0.32,29.01
CBEA6,NOMJD17B,0.55,0.0,59.31
CBEA6,NOMJD17C,0.7,0.0,36.79
CBEA6,NOMJD20A,0.76,0.0,51.13
CBEA6,NOMJD20B,0.85,0.0,74.17
CBEA6,NOMJD20C,0.53,0.0,70.34
CBEA6,NOMJD24A,0.38,0.0,28.0
CBEA6,NOMJD24B,0.18,0.0,52.0
CBEA6,NOMJD24C,0.16,0.0,36.01
CBEA6,NOMJDH6B,0.36,0.0,29.15
CBEA6,NOMJDH6C,0.44,0.19,29.01
CBEA6,NOSNM93A,0.29,0.0,28.86
CBEA6,NOSNM93B,0.28,0.0,29.01
CBEA6,NOSNM93C,0.14,0.0,29.04
CBEA6,NOSNM94A,0.21,0.0,28.73
CBEA6,NOSNM94B,0.21,0.0,28.93
CBEA6,NOSNM94C,0.17,0.0,29.0
CBEA7,FNCGL03A,0.34,0.0,43.32
CBEA7,FNCGL64B,0.97,0.0,29.0
CBEA7,FNCGL64C,0.59,0.0,29.0
CBEA7,FNCGL65A,0.82,0.0,43.01
CBEA7,FNCGL65B,0.37,0.0,29.03
DBEA4,CA4E25C,0.26,0.0,28.0
DBEA4,CA4E41A,0.27,0.0,29.0
DBEA4,CA4E41B,0.16,0.0,28.01
DBEA4,CA4E41C,0.18,0.0,20.32
DBEA4,CA4HU4A,0.33,0.0,20.0
DBEA4,CA4HU4B,0.22,0.0,28.07
DBEA4,DA4BE0A,0.16,0.0,29.05
DBEA4,DA4BE0B,0.25,0.0,29.0
DBEA4,DA4BE0C,0.18,0.0,29.02
DBEA4,DA4BN4A,0.1,0.0,21.87
DBEA5,DA5161B,0.37,0.0,51.29
DBEA5,DA5161C,0.49,0.0,51.12
DBEA5,DA5189A,0.76,0.0,66.53
DBEA5,DA5189B,0.35,0.0,43.8
DBEA5,DA5189C,0.53,0.0,44.2
DBEA5,DA5205A,0.37,0.0,51.71
DBEA5,DA5205B,0.51,0.0,59.33
DBEA5,DA5205C,0.46,0.0,43.57
DBEA5,DA5AI3B,0.45,0.0,28.53
DBEA5,DA5AI3C,0.11,0.0,29.38
DBEA2,DA2RF5A,0.25,0.0,13.93
DBEA2,DA2RF5B,0.19,0.0,13.93
DBEA5,DA5HX9A,0.21,0.0,21.52
DBEA5,DA5HX9B,0.12,0.0,13.93
DBEA5,DA5HX9C,0.12,0.0,29.5
DBEA5,DA5IF4A,0.26,1.62,29.07
DBEA5,DA5IF4B,0.26,0.0,21.19
DBEA5,DA5IF4C,0.22,2.25,21.24
DBEA5,DA5J15A,0.24,0.0,21.26
DBEA5,DA5J15B,0.23,0.0,21.56
DBEA5,DA5J15C,0.36,0.0,28.93
DBEA2,DA2ZN4A,0.21,0.0,29.06
DBEA2,DA2ZN4B,0.07,0.0,29.78
DBEA2,DA2ZN4C,0.24,0.0,29.1
DBEA3,CMDKN11B,0.21,0.0,29.07
DBEA3,CMDKN11C,0.32,0.0,21.0
DBEA3,CMDKN12A,0.29,0.0,44.93
DBEA3,CMDKN12B,0.3,0.0,29.16
DBEA3,CMDKN12C,0.39,0.0,21.36
DBEA3,CMDKN13A,0.46,0.0,36.69
DBEA3,CMDKN13B,0.34,0.0,44.65
DBEA3,CPMTB15B,0.28,0.0,36.0
DBEA3,CPMTB15C,0.33,0.0,41.33
DBEA3,CPMTB17A,0.52,0.0,37.0
DBEA3,DA3888B,0.16,0.0,13.65
DBEA3,DA3888C,0.26,0.0,29.0
DBEA3,DA3902A,0.43,0.0,29.03
DBEA3,DA3902B,0.46,0.0,28.0
DBEA3,DA3902C,0.42,0.0,20.0
DBEA3,DA3903A,0.33,0.0,35.77
DBEA3,DA3903B,0.56,0.0,35.06
DBEA3,DA3T37A,0.44,0.0,29.02
DBEA3,DA3T37B,2.76,1.56,52.04
DBEA3,DA3T37C,1.9,0.06,51.05
DBEA3,DA3T39A,0.31,0.0,28.0
DBEA4,CA4310B,0.18,0.0,29.02
DBEA4,CA4310C,0.4,0.18,36.49
DBEA4,CA4319A,0.25,0.0,44.36
DBEA4,CA4319B,0.19,0.0,36.93
DBEA4,CA4319C,0.25,0.0,45.0
DBEA4,CA4438A,0.24,0.0,29.0
DBEA4,CMNKTB3B,0.14,0.0,28.0
DBEA4,CMNKTB3C,0.18,0.0,29.21
DBEA4,CMNKTB5A,0.15,0.0,29.0
DBEA4,CMNKTB5B,0.26,0.0,28.87
DBEA4,CMNKTB5C,0.19,0.0,29.0
DBEA4,CMNKTB6A,0.28,0.0,28.47
DBEA4,CMNKTB6B,0.21,0.0,29.0
DBEA4,DA4MK5C,0.18,0.0,21.32
DBEA4,DA4NF5A,0.26,1.09,21.15
DBEA4,DA4NF5B,0.2,1.25,21.55
DBEA4,CA4E07C,0.16,0.0,36.05
DBEA4,CA4E16A,0.42,0.0,43.89
DBEA4,CA4E16B,0.46,0.0,27.43
DBEA4,CA4E16C,0.41,0.0,35.74
DBEA4,CA4E17A,0.36,0.0,51.63
DBEA4,CA4E17B,0.25,0.0,36.0
DBEA4,DA4AD6A,0.34,0.0,35.26
DBEA4,DA4AD6B,0.14,0.0,28.04
DBEA4,DA4AD6C,0.37,0.0,29.0
DBEA4,DA4AE6A,0.1,0.0,36.36
DBEA5,DA5ZK2B,0.12,0.0,29.66
DBEA5,DA5ZK2C,0.15,0.0,29.33
DBEA5,DA5ZK9A,0.11,0.0,29.73
DBEA5,DA5ZK9B,0.04,0.0,24.98
DBEA5,DA5ZK9C,0.1,0.0,29.87
DBEA5,DA5ZL1A,0.26,0.0,29.06
DBEA5,DA5ZL1B,0.16,0.0,29.84
DBEA5,DA5RY1C,0.24,0.0,21.12
DBEA5,DA5RY4A,0.2,0.0,21.41
DBEA5,DA5RY4B,0.07,0.0,22.0
DBEA5,DA5RY4C,0.17,0.0,29.01
CBEA7,FNSDRC1C,0.46,0.0,36.86
CBEA7,FNSDRC2A,0.22,0.0,21.63
CBEA7,FNSDRC2B,0.38,0.0,20.89
CBEA7,FNSDRC2C,0.18,0.0,21.13
CBEA7,FNSDRC3A,0.15,0.0,13.49
CBEA7,FNSDRC3B,0.15,0.0,29.8
CBEA7,FNSDRC3C,0.18,0.0,21.72
CBEA8,NOCMP15A,1.15,0.0,35.66
CBEA8,NOCMP15B,0.66,0.0,35.06
CBEA8,NOCMP15C,0.62,0.0,20.07
CBEA8,NOKBH44A,0.41,0.0,21.0
CBEA8,NOKBH44B,1.18,77.08,13.68
CBEA8,NOMJDC4A,0.91,0.0,29.0
CBEA8,NOMJDC4B,0.32,0.0,45.0
CBEA8,NOMJDC4C,0.37,0.0,29.06
CBEA8,NOMJDD1A,0.32,0.0,29.17
CBEA8,NOMJDD1B,0.31,0.0,21.6
CBEA8,NOMJDD1C,0.27,0.0,29.13
CBEA8,NOMJDD8A,0.28,0.0,28.09
CBEA8,NOMJDD8B,0.47,0.0,28.0
CBEA9,CA9A8GB,0.25,0.0,29.24
CBEA9,CA9A8GC,0.48,0.0,29.02
CBEA9,CA9A8PA,0.61,0.16,36.87
CBEA9,CA9A8PB,0.35,0.0,29.14
CBEA5,NOCTK48C,0.22,0.0,13.72
CBEA5,NOCTK49A,0.25,0.0,13.2
CBEA5,NOCTK49B,0.23,0.0,29.01
CBEA5,NOCTK49C,0.19,0.0,13.63
CBEA5,NOCTK50A,0.17,0.0,20.09
CBEA5,NOCTK50B,0.38,0.0,13.14
CBEA5,NOCTK50C,0.28,0.0,21.0
CBEA5,LXSDR19B,0.21,0.0,21.08
CBEA5,LXSDR19C,0.23,0.0,21.05
CBEA5,LXSDR20A,0.35,0.0,28.93
CBEA5,LXSDRF7B,0.32,0.0,21.15
CBEA5,LXSDRF7C,0.54,0.0,13.0
CBEA5,LXSDRF9A,0.15,0.0,21.49
CBEA5,LXSDRF9B,0.25,0.0,21.23
CBEA5,LXSDRF9C,0.3,0.0,21.03
CBEA5,LXSDRG3A,0.4,0.0,21.02
CBEA5,LXSDRG3B,0.34,0.0,37.0
DBE05,D05BKUR,0.15,0.0,22.0
DBE05,D05BKUU,0.41,0.0,21.23
DBE05,D05D88C,0.77,0.0,13.07
DBE05,D05D89A,0.35,0.0,13.43
DBE05,D05D89B,0.41,0.0,13.31
DBE05,D05D89C,0.31,0.0,13.95
DBE05,D05D93A,0.36,0.0,20.23
DBE05,D05D93B,0.42,0.0,20.1
DBE05,D05D93C,0.62,0.0,13.08
DBE05,D05DBFA,0.41,0.0,21.05
DBE05,D05LH3A,0.13,0.0,14.0
DBE05,D05LH3B,0.3,0.0,13.5
DBE05,D05LH3C,0.4,0.0,13.31
DBE05,D05LH6A,0.52,0.0,21.0
DBE05,D05LH6B,0.61,0.0,21.33
DBE05,D05LH6C,0.14,0.0,21.74
DBE05,D05TG2C,0.69,0.0,19.99
DBE05,D05TM2A,0.66,0.0,27.34
DBE05,D05TM2B,0.69,0.0,28.21
DBE05,D05TM2C,0.72,0.0,20.0
DBE04,D04D59C,0.44,0.0,21.0
DBE04,D04D76A,0.28,0.0,20.1
DBE04,D04D76B,0.33,0.0,20.01
DBE04,D04D76C,0.42,0.0,28.0
DBE04,D04D77A,0.63,0.0,27.25
DBE04,D04D77B,0.35,0.0,20.0
DBE04,D04D77C,0.22,0.0,21.07
DBE04,D04D82A,0.39,0.0,20.02
DBE04,D04D82B,0.34,0.0,28.03
DBE04,D04GV7A,0.12,0.0,14.0
DBE04,D04N14B,0.28,0.0,21.0
DBE04,D04N14C,0.21,0.0,21.09
DBE04,D04N18A,0.56,0.0,36.0
DBE04,D04N18B,0.68,0.0,21.16
DBE04,D04N18C,0.43,0.0,20.24
DBE04,D04N19A,0.28,0.0,21.04
DBE04,D04N19B,0.29,0.0,13.66
DBE04,D04SZ5A,0.41,0.0,21.01
DBE04,D04SZ5B,0.3,0.0,21.0
DBE04,D04SZ5C,0.4,0.0,13.11
DBEA2,DA2523A,0.26,0.0,28.8
DBEA2,DA2523B,0.3,0.0,28.87
DBEA2,DA2523C,0.14,0.0,36.06
DBEA2,DA2566A,0.46,0.0,35.64
DBEA2,DA2BK2B,0.24,0.0,28.16
DBEA2,DA2BK2C,0.16,0.0,28.12
DBEA2,DA2BN5A,0.32,0.0,28.0
DBEA2,DA2BN5B,0.33,0.0,35.83
DBEA2,DA2BN5C,0.22,0.0,28.11
DBEA2,DA2C18A,0.4,0.0,28.93
DBEA2,DA2MF5C,0.31,0.0,44.87
DBEA2,DA2MI3A,0.19,0.0,29.4
DBEA2,DA2MI3B,0.23,0.0,37.19
DBEA2,DA2MI3C,0.26,0.0,45.0
DBEA2,DA2MI9A,0.12,0.0,14.0
DBEA2,DA2MI9B,0.22,0.0,21.48
DBEA2,DA2MI9C,0.14,0.0,29.14
DBEA2,DA2MJ0A,0.15,0.0,21.8
DBEA2,DA2MJ0B,0.06,0.0,22.0
CBEC5,CC5XY6B,0.42,0.0,21.16
CBEC6,CC6D71A,0.4,0.0,36.93
CBEC6,CC6D71B,0.65,0.0,44.45
CBEC6,CC6D71C,0.31,0.0,37.0
CBEC6,CC6D76A,0.35,0.0,20.1
CBEC6,CC6D76B,0.33,0.0,43.93
CBEC6,CC6P38A,0.35,0.0,37.04
CBEC6,CC6P38B,0.27,0.0,37.13
CBEC6,CC6P38C,0.14,0.0,21.87
CBEC6,CC6P58A,0.23,0.0,37.06
CBEC6,CC6P58B,0.44,0.0,29.05
CBEC6,CC6Z3IB,0.5,0.0,29.0
DBEA1,CMBRR28A,0.32,0.0,21.0
DBEA1,CMBRR28B,0.26,0.0,37.0
DBEA1,CMBRR28C,0.32,0.0,35.6
DBEA1,CMBRR31A,0.59,0.0,29.21
DBEA1,CMBRR31B,0.22,0.0,37.06
DBEA1,CMBRR31C,0.4,0.0,29.0
DBEA1,CMBRR34A,0.35,0.0,21.21
DBEA1,CMBRR34B,0.06,0.0,29.89
DBEA1,CMBRR34C,0.23,0.0,37.02
DBEA1,CMCND23A,0.41,0.0,37.0
DBEA1,DA1416C,0.48,0.0,58.86
DBEA1,DA1A7ZA,0.99,0.0,28.47
DBEA1,DA1A7ZB,0.91,0.17,29.0
DBEA1,DA1A7ZC,0.67,0.0,28.87
DBEA1,DA1A8EA,0.2,0.0,29.06
DBEA1,DA1A8EB,0.28,0.0,13.66
DBEA1,DA1A8EC,0.26,0.0,13.8
DBEA1,DA1A8IA,0.26,0.0,21.01
DBEA1,DA1A8IB,0.11,0.0,22.0
DBEA1,DA1GD1B,0.35,0.0,21.07
DBEA1,DA1R43C,0.3,0.0,29.0
